unixtime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1648531857060,0.8499,-0.5471,0.5325,10.79,-114.57,-6.7,-0.6562,-0.4687,-0.0312,0.5937
1648531857090,0.6206,-0.6992,0.5428,7.5,-0.97,23.84,-0.6562,-0.4843,-0.0312,0.5937
1648531857120,0.8084,-0.7956,0.5367,22.68,3.96,-6.58,-0.6562,-0.4687,-0.0312,0.5937
1648531857150,0.9627,-0.6156,0.5218,18.17,92.98,-19.51,-0.6562,-0.4687,-0.0312,0.6093
1648531857180,0.6295,-0.4161,0.6643,13.47,92.25,-38.53,-0.6562,-0.4375,-0.0156,0.625
1648531857210,0.5644,-0.2248,0.4954,1.03,14.57,-46.34,-0.6406,-0.4375,-0.0156,0.625
1648531857240,0.3736,-0.2065,0.541,-22.25,3.71,-36.89,-0.6406,-0.4375,-0.0312,0.6406
1648531857270,0.201,-0.277,0.5255,-14.51,21.28,-13.04,-0.625,-0.4375,-0.0156,0.6406
1648531857300,0.0501,-0.2983,0.6943,-11.82,104.02,31.28,-0.625,-0.4218,0.0,0.6562
1648531857330,-0.1718,-0.6625,0.7852,-13.78,36.28,62.31,-0.6406,-0.4062,0.0156,0.6562
1648531857360,0.2393,-0.6364,0.9287,7.68,-69.63,56.82,-0.6562,-0.4218,0.0156,0.6406
1648531857390,0.1285,-0.7282,1.0648,23.47,-180.91,51.34,-0.6718,-0.4375,0.0,0.6093
1648531857420,0.4099,-0.5109,0.7159,42.31,-278.65,46.64,-0.6718,-0.4687,-0.0468,0.5781
1648531857450,1.1506,-0.8315,0.1171,41.09,-219.14,47.8,-0.6875,-0.5,-0.0937,0.5312
1648531857480,0.8522,-0.6464,0.5181,8.71,201.58,80.67,-0.7031,-0.4843,-0.0781,0.5312
1648531857510,0.4602,-1.1145,0.6479,2.13,15.18,26.64,-0.7031,-0.4687,-0.0468,0.5312
1648531857540,0.8212,-0.7175,0.5081,32.19,-82.13,-18.1,-0.7031,-0.4687,-0.0625,0.5312
1648531857570,0.2656,-0.4987,0.259,-4.69,25.79,11.28,-0.7031,-0.4687,-0.0625,0.5312
1648531857600,0.1063,-0.8183,0.6654,-11.21,-82.56,24.51,-0.7187,-0.4843,-0.0625,0.5156
1648531857630,0.455,-0.6604,0.0955,3.96,-192.8,19.87,-0.7187,-0.5,-0.0937,0.5
1648531857660,0.9323,-0.7458,0.3579,14.45,-110.97,27.13,-0.7187,-0.5156,-0.1093,0.4687
1648531857690,0.5858,-0.6953,0.2329,16.21,-61.09,27.86,-0.7187,-0.5312,-0.125,0.4531
1648531857720,0.8187,-0.7775,0.1668,8.47,-71.03,12.19,-0.7187,-0.5312,-0.1406,0.4375
1648531857750,0.664,-0.9822,0.2625,2.62,-30.24,17.43,-0.7187,-0.5468,-0.1406,0.4218
1648531857780,0.4748,-0.8422,0.3077,6.15,16.76,13.41,-0.7187,-0.5468,-0.1406,0.4218
1648531857810,0.2431,-0.9014,0.4792,12.86,-1.46,20.0,-0.7187,-0.5468,-0.1406,0.4218
1648531857840,0.3082,-0.8352,0.347,26.82,-46.28,30.36,-0.7343,-0.5468,-0.1406,0.4062
1648531857870,0.5383,-0.6894,0.3314,33.96,-25.3,42.68,-0.7343,-0.5468,-0.1406,0.3906
1648531857900,0.2926,-0.5207,0.3529,19.63,-28.65,66.34,-0.75,-0.5468,-0.1406,0.375
1648531857930,0.8208,-0.5446,0.4105,7.98,-122.43,55.24,-0.75,-0.5468,-0.1406,0.3593
1648531857960,0.618,-0.6138,0.4724,9.39,-217.56,36.21,-0.75,-0.5625,-0.1718,0.3281
1648531857990,1.0103,-0.4926,0.0937,10.42,-249.39,20.42,-0.7343,-0.5937,-0.2187,0.2812
1648531858020,0.7631,-0.7514,0.2299,10.91,-242.74,3.71,-0.7187,-0.6093,-0.2656,0.25
1648531858050,1.4003,-0.6905,-0.1834,8.71,-245.36,-34.2,-0.7031,-0.6093,-0.3125,0.2031
1648531858080,1.4678,-0.9415,-0.2739,-20.18,-27.07,-44.08,-0.6875,-0.625,-0.3437,0.1875
1648531858110,1.0208,-1.003,0.0179,-44.32,124.81,-97.19,-0.6875,-0.6093,-0.3437,0.2187
1648531858140,-0.08,-0.9732,0.3323,-46.89,43.71,-97.01,-0.6875,-0.6093,-0.3437,0.25
1648531858170,1.0898,-0.4801,-0.4396,-85.79,-71.28,-130.97,-0.6562,-0.6093,-0.3593,0.2812
1648531858200,1.0163,-0.3223,-0.7983,-142.56,-13.41,-100.3,-0.625,-0.625,-0.375,0.2968
1648531858230,0.6853,-0.1789,-0.4471,-173.96,36.15,-71.09,-0.5937,-0.6406,-0.375,0.3281
1648531858260,0.2807,-0.0787,-0.1,-176.21,9.02,-50.06,-0.5625,-0.6718,-0.375,0.3593
1648531858290,0.2354,-0.0241,-0.0184,-163.84,-14.26,-15.12,-0.5156,-0.6875,-0.3593,0.375
1648531858320,0.4896,-0.0709,-0.2181,-160.97,-6.4,15.79,-0.4843,-0.7031,-0.3437,0.3906
1648531858350,0.4957,-0.3017,0.0766,-147.56,15.48,45.79,-0.4687,-0.7343,-0.3281,0.4062
1648531858380,0.894,-0.492,0.0324,-108.78,6.58,55.6,-0.4531,-0.75,-0.2968,0.4062
1648531858410,1.071,-0.6331,0.0576,-71.76,51.15,54.32,-0.4375,-0.75,-0.2656,0.4218
1648531858440,0.778,-0.7596,0.0047,-45.3,79.57,66.95,-0.4531,-0.7656,-0.25,0.4218
1648531858470,1.3636,-1.137,-0.1337,-47.43,72.56,56.34,-0.4531,-0.7656,-0.2187,0.4375
1648531858500,1.6274,-1.2957,0.0008,-34.02,87.62,-16.15,-0.4531,-0.75,-0.2031,0.4531
1648531858530,0.7895,-0.6143,-0.279,-29.26,22.98,-42.25,-0.4375,-0.75,-0.1875,0.4687
1648531858560,0.4229,-0.3719,-0.1955,-43.23,72.8,-6.09,-0.4375,-0.75,-0.1875,0.4843
1648531858590,0.6046,-0.4008,-0.0554,-41.15,100.73,18.71,-0.4375,-0.7343,-0.1718,0.5
1648531858620,1.0034,-0.5437,-0.049,-39.57,49.02,7.92,-0.4218,-0.7343,-0.1562,0.5156
1648531858650,1.1329,-0.8121,0.3312,-14.51,-12.5,-18.04,-0.4218,-0.7343,-0.1406,0.5156
1648531858680,1.3132,-1.4281,0.2998,48.04,-105.06,-78.41,-0.4218,-0.7343,-0.1562,0.5156
1648531858710,2.2467,-1.2862,0.246,84.69,-185.6,-214.26,-0.4062,-0.75,-0.2187,0.5
1648531858740,1.9637,-0.0659,0.0006,84.75,-200.73,-273.41,-0.3906,-0.75,-0.2968,0.4843
1648531858770,1.9295,0.5322,-0.232,38.35,-28.9,-297.01,-0.3437,-0.7187,-0.375,0.4843
1648531858800,0.3638,0.6129,-0.4091,-7.86,135.06,-252.5,-0.3125,-0.6875,-0.4218,0.5156
1648531858830,-0.0191,0.5782,-0.9232,-106.7,117.07,-165.79,-0.2968,-0.6406,-0.4375,0.5625
1648531858860,0.4136,0.363,-0.7139,-178.1,94.75,-98.65,-0.25,-0.625,-0.4375,0.6093
1648531858890,0.6806,0.0581,-0.7421,-218.84,154.2,-51.28,-0.2187,-0.6093,-0.4062,0.6406
1648531858920,0.7363,-0.0684,-0.4516,-219.45,179.57,-32.25,-0.2031,-0.5937,-0.3593,0.6875
1648531858950,0.5711,-0.1408,-0.2592,-206.64,107.74,-15.6,-0.1718,-0.5781,-0.3125,0.7343
1648531858980,1.5224,-0.118,0.2564,-147.37,81.76,-42.13,-0.1562,-0.5781,-0.2812,0.75
1648531859010,0.7678,0.0635,-0.1823,-112.92,140.67,-41.82,-0.1406,-0.5468,-0.25,0.7812
1648531859040,0.8638,0.1318,0.0023,-104.87,69.93,-52.43,-0.1093,-0.5312,-0.2343,0.8125
1648531859070,0.9603,0.1628,-0.0808,-90.79,103.1,-55.18,-0.0937,-0.5156,-0.2187,0.8281
1648531859100,0.4312,0.1868,0.2662,-92.43,140.6,-50.85,-0.0781,-0.4843,-0.2031,0.8437
1648531859130,0.6416,0.2109,0.3795,-88.04,30.67,-50.06,-0.0625,-0.4687,-0.1875,0.8593
1648531859160,1.5311,0.2716,1.2431,-46.52,16.64,-82.01,-0.0312,-0.4687,-0.1718,0.8593
1648531859190,1.0247,0.3151,0.6979,4.2,173.23,-95.18,-0.0156,-0.4375,-0.1875,0.875
1648531859220,-0.4248,0.3322,0.7205,5.54,142.25,-49.81,-0.0156,-0.3906,-0.1875,0.9062
1648531859250,-0.0439,0.5065,0.3143,-26.46,29.69,7.68,-0.0156,-0.3593,-0.1875,0.9062
1648531859280,-0.0816,0.3148,0.3896,-68.47,40.54,72.37,-0.0156,-0.3593,-0.1718,0.9062
1648531859310,0.0885,0.1214,0.6219,-68.23,-21.21,113.71,-0.0312,-0.3593,-0.1562,0.9218
1648531859340,0.7728,-0.3657,0.6258,-40.67,-156.64,114.02,-0.0625,-0.375,-0.125,0.9062
1648531859370,1.9757,0.1878,0.5838,19.39,-306.76,12.13,-0.0625,-0.4531,-0.125,0.875
1648531859400,1.3507,0.2003,0.0347,78.04,-280.91,-52.86,-0.0625,-0.5156,-0.1406,0.8437
1648531859430,0.9804,0.5148,0.3269,97.98,-323.1,-90.73,-0.0468,-0.5781,-0.1718,0.7968
1648531859460,0.9213,0.3054,-0.3857,122.37,-317.5,-136.64,-0.0156,-0.6406,-0.2187,0.7343
1648531859490,1.0098,0.5875,-0.3865,49.51,-28.96,-80.0,0.0,-0.6718,-0.25,0.7031
1648531859520,0.2958,0.5427,-0.0739,-5.67,130.3,10.73,0.0,-0.6406,-0.2656,0.7187
1648531859550,0.4313,0.29,0.1697,-50.36,164.63,85.24,-0.0156,-0.625,-0.25,0.75
1648531859580,0.7064,0.0649,0.5399,-59.81,91.46,114.14,-0.0312,-0.5937,-0.2187,0.7656
1648531859610,1.5809,-0.3106,0.9831,-14.81,-52.01,102.98,-0.0468,-0.5937,-0.1875,0.7812
1648531859640,1.1562,0.0255,0.3729,14.51,6.89,86.28,-0.0781,-0.6093,-0.1718,0.7656
1648531859670,1.1821,-0.1013,0.3522,44.87,-30.73,72.07,-0.0937,-0.6093,-0.1718,0.7656
1648531859700,1.1965,0.1341,0.0739,49.14,-76.64,56.52,-0.1093,-0.625,-0.1718,0.75
1648531859730,1.1856,0.2519,0.2563,43.29,-55.85,39.87,-0.125,-0.6406,-0.1718,0.7343
1648531859760,0.8507,0.1998,-0.169,24.26,-56.82,45.06,-0.1406,-0.6562,-0.1718,0.7343
1648531859790,1.0195,-0.0483,0.1246,22.31,9.63,66.76,-0.1406,-0.6562,-0.1718,0.7187
1648531859820,1.4401,0.2084,0.0463,11.52,29.87,39.08,-0.1562,-0.6562,-0.1718,0.7187
1648531859850,1.8336,0.2861,-0.1912,6.15,90.73,2.01,-0.1718,-0.6406,-0.1562,0.7343
1648531859880,1.0493,0.3287,0.1403,-16.21,180.06,-18.84,-0.1718,-0.6093,-0.1562,0.75
1648531859910,0.6278,0.2192,0.5238,-8.65,126.15,-55.24,-0.1718,-0.5781,-0.1562,0.7812
1648531859940,0.7646,0.2481,0.2108,-16.64,5.18,-74.08,-0.1562,-0.5625,-0.1562,0.7968
1648531859970,0.9033,0.0224,0.669,-8.78,37.31,-54.69,-0.1406,-0.5625,-0.1718,0.7968
1648531860000,0.2921,-0.265,0.083,-16.28,207.25,5.12,-0.1406,-0.5312,-0.1562,0.8125
1648531860030,0.0983,-0.6776,0.7253,14.63,84.02,42.56,-0.1562,-0.5,-0.1562,0.8437
1648531860060,0.327,-1.0797,1.4562,84.63,-134.14,82.5,-0.1718,-0.5,-0.1406,0.8281
1648531860090,1.6759,-0.5769,0.0269,160.24,-213.35,3.17,-0.2031,-0.5468,-0.1718,0.7968
1648531860120,0.7393,-0.4082,-0.0833,124.39,-69.08,26.46,-0.2187,-0.5625,-0.2031,0.7656
1648531860150,1.5369,0.3038,0.0488,122.01,-74.57,15.6,-0.2343,-0.5937,-0.2343,0.75
1648531860180,0.6224,0.4881,0.2344,76.76,63.53,89.2,-0.2656,-0.5781,-0.25,0.7343
1648531860210,0.5281,0.4825,0.331,56.95,-185.54,70.42,-0.2812,-0.5937,-0.25,0.7187
1648531860240,0.7066,0.5341,-0.2187,37.98,-303.41,36.76,-0.2812,-0.6406,-0.2656,0.6718
1648531860270,1.6442,0.368,-0.8109,-2.37,-220.18,34.02,-0.2656,-0.6875,-0.2968,0.625
1648531860300,1.588,0.2081,-0.2863,-50.24,9.39,33.84,-0.25,-0.7031,-0.2812,0.6093
1648531860330,1.8244,-0.0644,-0.1743,-42.68,152.43,-14.69,-0.25,-0.7031,-0.2656,0.625
1648531860360,1.4796,-0.2658,0.1132,-57.56,326.34,-27.31,-0.25,-0.6562,-0.25,0.6718
1648531860390,1.3774,-0.4362,0.5864,-41.34,376.76,-73.17,-0.2656,-0.5937,-0.2187,0.7343
1648531860420,0.6563,-0.4785,0.9697,10.48,203.35,-109.02,-0.25,-0.5156,-0.2187,0.7812
1648531860450,0.0849,-0.08,0.7523,46.58,40.18,-94.81,-0.25,-0.4843,-0.2187,0.8125
1648531860480,-0.2331,0.3691,0.4531,48.41,-45.0,-41.89,-0.2343,-0.4843,-0.25,0.8125
1648531860510,-0.0275,0.1026,0.151,32.07,-261.7,22.92,-0.2343,-0.5156,-0.2656,0.7812
1648531860540,0.7375,0.2546,-0.1147,6.15,-224.81,63.23,-0.2187,-0.5625,-0.2656,0.75
1648531860570,1.2611,0.2197,-0.4132,-15.12,-215.36,55.24,-0.2187,-0.6093,-0.2812,0.7031
1648531860600,0.8781,0.1879,-0.0849,-21.03,-140.18,61.89,-0.2187,-0.6562,-0.2656,0.6718
1648531860630,0.8912,0.0194,-0.1461,-12.43,-124.39,54.93,-0.2187,-0.6875,-0.2656,0.6562
1648531860660,1.148,-0.2075,-0.3173,-1.82,-65.48,52.56,-0.2187,-0.7031,-0.2656,0.6406
1648531860690,0.2707,-0.6561,0.2746,43.84,-106.34,55.85,-0.2187,-0.7187,-0.25,0.625
1648531860720,1.2628,-0.5717,-0.6396,82.13,-222.62,3.1,-0.2343,-0.75,-0.2656,0.5781
1648531860750,0.6159,-0.4837,-0.5043,98.04,-130.91,5.48,-0.2343,-0.7656,-0.2968,0.5312
1648531860780,1.4056,-0.1043,-1.0202,69.08,-145.54,-32.68,-0.2343,-0.7812,-0.3125,0.4843
1648531860810,1.1684,0.1679,-0.8649,48.04,14.57,-34.32,-0.25,-0.7812,-0.3281,0.4843
1648531860840,1.1539,0.4713,-0.852,14.69,156.95,-29.2,-0.25,-0.7656,-0.3437,0.5
1648531860870,0.6641,0.6241,-0.59,-43.47,119.2,-13.47,-0.25,-0.75,-0.3281,0.5312
1648531860900,1.0709,0.4561,-0.1419,-70.06,66.34,-1.09,-0.25,-0.7343,-0.3281,0.5468
1648531860930,0.6398,-0.1053,0.4696,-29.39,17.01,11.46,-0.2343,-0.7343,-0.3125,0.5625
1648531860960,1.3305,-0.2077,0.2044,8.84,-5.18,-0.12,-0.2343,-0.7343,-0.3125,0.5625
1648531860990,0.8139,-0.1903,-0.302,16.76,-58.96,6.09,-0.25,-0.7343,-0.3125,0.5625
1648531861020,1.2244,-0.3597,-0.293,13.04,-3.9,19.2,-0.25,-0.75,-0.3125,0.5468
1648531861050,0.6302,-0.3123,-0.3314,12.13,-22.25,40.3,-0.25,-0.75,-0.2968,0.5468
1648531861080,1.4263,-0.1531,-0.6198,-15.67,-2.5,12.19,-0.25,-0.75,-0.2968,0.5312
1648531861110,0.8343,-0.2281,-0.0473,4.57,23.84,22.31,-0.2656,-0.75,-0.2968,0.5468
1648531861140,0.7751,-0.0531,0.0626,21.09,19.63,23.41,-0.2656,-0.75,-0.2968,0.5468
1648531861170,1.2655,-0.0377,-0.1429,34.26,-75.06,11.28,-0.2656,-0.75,-0.2968,0.5312
1648531861200,0.9245,0.0828,-0.4533,27.5,-110.3,0.85,-0.2656,-0.7656,-0.2968,0.5156
1648531861230,1.3372,0.1274,-0.299,-0.79,-62.31,-2.98,-0.2656,-0.7812,-0.3125,0.5
1648531861260,1.1361,0.2183,-0.2835,-11.09,-1.03,-11.03,-0.25,-0.7812,-0.3125,0.4843
1648531861290,1.0655,0.1409,-0.5339,-14.69,63.71,3.71,-0.2656,-0.7812,-0.3125,0.5
1648531861320,1.1474,0.0909,-0.7658,-51.46,177.62,25.0,-0.2656,-0.7656,-0.2968,0.5312
1648531861350,0.5183,-0.2261,-0.2868,-71.4,135.42,33.71,-0.2656,-0.75,-0.2656,0.5625
1648531861380,1.2482,-0.5885,0.4593,-33.9,38.35,20.18,-0.2656,-0.7343,-0.25,0.5781
1648531861410,1.0849,-0.5142,-0.2749,-12.37,40.73,15.73,-0.2656,-0.7343,-0.2343,0.5937
1648531861440,1.0709,-0.4774,0.3051,9.93,46.52,2.56,-0.2812,-0.7187,-0.2343,0.5937
1648531861470,0.8566,-0.3789,0.0229,44.93,11.89,2.74,-0.2812,-0.7187,-0.2343,0.5937
1648531861500,1.0369,-0.375,0.09,60.6,-10.54,12.5,-0.2968,-0.7187,-0.2343,0.5937
1648531861530,0.9405,-0.3632,-0.0485,69.2,-22.01,18.1,-0.3125,-0.7187,-0.25,0.5937
1648531861560,1.0577,-0.2978,-0.1748,84.02,-27.19,22.13,-0.3281,-0.7187,-0.2656,0.5781
1648531861590,1.1513,-0.2224,-0.3929,74.69,8.35,19.51,-0.3437,-0.7031,-0.2656,0.5625
1648531861620,0.9375,-0.2106,-0.2706,62.31,25.06,14.57,-0.3593,-0.7031,-0.2656,0.5625
1648531861650,1.1129,-0.1357,-0.3636,69.39,55.91,6.52,-0.375,-0.6875,-0.2812,0.5625
1648531861680,0.9086,-0.0722,-0.363,62.56,115.6,0.48,-0.3906,-0.6718,-0.2812,0.5781
1648531861710,0.8942,-0.003,-0.2531,55.24,90.91,-5.24,-0.4062,-0.6562,-0.2812,0.5781
1648531861740,1.0799,0.0637,-0.2692,51.34,146.7,-7.37,-0.4218,-0.625,-0.2656,0.6093
1648531861770,0.5593,0.0308,-0.0196,42.37,164.2,-1.46,-0.4375,-0.5937,-0.2656,0.625
1648531861800,0.5928,-0.0397,0.1612,42.62,49.63,-3.04,-0.4531,-0.5781,-0.2656,0.6406
1648531861830,1.0842,0.0062,0.1042,40.06,35.36,-6.34,-0.4531,-0.5625,-0.2656,0.6406
1648531861860,0.8658,-0.0262,0.1811,31.89,89.2,5.42,-0.4687,-0.5468,-0.2656,0.6406
1648531861890,0.6765,-0.1291,0.3831,29.08,8.53,10.3,-0.4843,-0.5312,-0.2656,0.6562
1648531861920,1.0988,-0.1141,0.3255,27.56,-21.89,6.95,-0.4843,-0.5312,-0.2656,0.6406
1648531861950,1.01,-0.1002,0.3703,23.59,19.02,5.67,-0.4843,-0.5312,-0.2656,0.6406
1648531861980,0.8991,-0.1365,0.4672,21.95,-27.31,-2.5,-0.4843,-0.5312,-0.2656,0.6406
1648531862010,1.1318,-0.0872,0.4154,25.85,-27.13,-10.06,-0.4843,-0.5312,-0.2812,0.6406
1648531862040,0.915,-0.1115,0.3572,18.9,-24.57,-6.58,-0.4843,-0.5312,-0.2968,0.6406
1648531862070,1.1192,-0.1002,0.3591,13.59,-48.23,-16.4,-0.4843,-0.5312,-0.2968,0.625
1648531862100,1.0793,-0.1174,0.3293,7.56,-6.4,-14.51,-0.4843,-0.5312,-0.3125,0.625
1648531862130,0.9884,-0.1434,0.3389,4.08,-20.42,-18.96,-0.4843,-0.5312,-0.3125,0.625
1648531862160,1.0921,-0.202,0.3461,6.58,-40.6,-22.07,-0.4687,-0.5468,-0.3125,0.625
1648531862190,1.1705,-0.1645,0.2415,6.21,-12.8,-25.79,-0.4687,-0.5468,-0.3281,0.625
1648531862220,0.9473,-0.1586,0.273,6.64,-16.76,-30.3,-0.4687,-0.5468,-0.3281,0.625
1648531862250,1.0512,-0.1075,0.2502,8.47,-32.37,-37.01,-0.4531,-0.5468,-0.3437,0.625
1648531862280,0.9439,-0.0848,0.1875,11.15,12.13,-35.36,-0.4531,-0.5468,-0.3437,0.625
1648531862310,0.9829,-0.0827,0.156,10.54,13.9,-34.63,-0.4531,-0.5312,-0.3593,0.625
1648531862340,0.9854,0.039,0.1287,12.68,83.53,-31.09,-0.4531,-0.5156,-0.3593,0.6406
1648531862370,0.6651,0.0836,0.0898,10.12,49.45,-26.46,-0.4531,-0.5,-0.3437,0.6562
1648531862400,0.898,0.1722,0.1105,-3.84,75.0,-21.15,-0.4531,-0.5,-0.3437,0.6562
1648531862430,0.7602,0.1302,0.2336,-11.89,69.02,-19.93,-0.4531,-0.4843,-0.3437,0.6718
1648531862460,0.914,0.0964,0.3037,-26.4,59.14,-21.95,-0.4531,-0.4687,-0.3281,0.6875
1648531862490,0.8157,-0.0607,0.5507,-25.24,11.7,-22.13,-0.4531,-0.4687,-0.3281,0.6875
1648531862520,1.0904,-0.0949,0.4708,-20.91,-1.64,-24.14,-0.4375,-0.4687,-0.3281,0.7031
1648531862550,0.9752,-0.1541,0.6343,-15.12,-5.97,-29.14,-0.4375,-0.4687,-0.3281,0.7031
1648531862580,0.9769,-0.0782,0.496,-8.23,-23.04,-36.09,-0.4218,-0.4687,-0.3281,0.7031
1648531862610,0.898,-0.0568,0.499,-9.14,-16.4,-34.02,-0.4218,-0.4687,-0.3281,0.7031
1648531862640,0.744,-0.1046,0.5516,-4.45,-0.18,-25.97,-0.4218,-0.4687,-0.3281,0.7187
1648531862670,0.6965,-0.0344,0.5572,5.3,-28.23,-18.29,-0.4062,-0.4687,-0.3281,0.7187
1648531862700,0.7578,0.0047,0.471,8.9,-22.01,-1.82,-0.4062,-0.4687,-0.3437,0.7031
1648531862730,0.8558,0.0632,0.298,-2.74,-48.35,2.13,-0.4062,-0.4843,-0.3437,0.7031
1648531862760,0.9674,-0.0013,0.4625,-4.14,-63.96,-2.19,-0.3906,-0.5,-0.3437,0.7031
1648531862790,0.7093,0.1079,0.3156,-2.8,-44.69,7.74,-0.3906,-0.5,-0.3593,0.6875
1648531862820,0.8455,-0.0062,0.2993,-5.73,-108.53,14.51,-0.3906,-0.5156,-0.3593,0.6718
1648531862850,1.4058,-0.0251,0.2496,-0.12,-54.63,8.78,-0.375,-0.5312,-0.3593,0.6718
1648531862880,0.9974,-0.286,0.3465,4.81,-46.28,0.67,-0.375,-0.5468,-0.3593,0.6562
1648531862910,1.1175,-0.2618,0.2183,13.1,-125.48,-1.82,-0.375,-0.5625,-0.375,0.6406
1648531862940,1.1497,-0.3112,0.2932,28.1,-121.15,7.43,-0.375,-0.5781,-0.3906,0.625
1648531862970,0.5339,-0.2081,0.2441,57.43,-146.15,15.0,-0.375,-0.5937,-0.4062,0.6093
1648531863000,0.9052,-0.0723,-0.0494,81.58,-215.91,18.1,-0.3593,-0.625,-0.4218,0.5625
1648531863030,0.9887,0.2319,-0.238,94.69,-108.1,44.93,-0.3593,-0.6406,-0.4531,0.5156
1648531863060,0.5916,0.6279,-0.3978,96.21,-3.23,71.95,-0.375,-0.6406,-0.4531,0.5
1648531863090,0.9376,0.9707,-0.8553,54.57,51.7,75.54,-0.4062,-0.6406,-0.4531,0.4843
1648531863120,1.0345,0.8151,-0.567,-12.19,74.57,53.1,-0.4218,-0.6406,-0.4375,0.4843
1648531863150,1.2136,0.5382,-0.3575,-51.52,48.65,4.75,-0.4218,-0.6406,-0.4218,0.5
1648531863180,1.3261,0.244,-0.1881,-66.89,85.06,-22.19,-0.4062,-0.625,-0.4218,0.5156
1648531863210,0.7583,0.0117,-0.1031,-51.52,125.73,-2.98,-0.4062,-0.625,-0.3906,0.5468
1648531863240,0.4462,-0.1483,-0.1473,-19.69,124.63,45.3,-0.4218,-0.6093,-0.375,0.5781
1648531863270,0.5594,-0.5672,-0.4666,-3.23,-27.68,84.45,-0.4375,-0.6093,-0.3593,0.5625
1648531863300,1.3419,-0.8625,0.1027,25.85,27.31,93.35,-0.4531,-0.625,-0.3437,0.5468
1648531863330,0.9279,-0.7502,-0.2852,22.25,46.09,100.0,-0.4687,-0.625,-0.3281,0.5468
1648531863360,1.085,-0.5413,-0.531,-20.36,-33.65,76.82,-0.4843,-0.625,-0.3125,0.5312
1648531863390,1.4866,-0.5314,-0.4516,-52.01,-13.17,64.75,-0.4843,-0.6406,-0.2968,0.5156
1648531863420,1.3758,-0.2154,-0.3171,-77.43,177.43,55.42,-0.4843,-0.6406,-0.2656,0.5312
1648531863450,1.0833,-0.1643,-0.0064,-85.0,203.04,35.42,-0.5,-0.6406,-0.2187,0.5625
1648531863480,0.8996,-0.1406,0.1022,-89.81,200.54,25.85,-0.4843,-0.6093,-0.1875,0.5937
1648531863510,0.635,-0.1712,0.1156,-110.42,224.87,40.0,-0.4843,-0.5937,-0.125,0.625
1648531863540,0.6673,-0.5288,0.403,-112.01,207.8,46.82,-0.4843,-0.5781,-0.0781,0.6562
1648531863570,0.1041,-1.1236,1.255,-94.39,124.45,42.19,-0.4843,-0.5468,-0.0312,0.6875
1648531863600,1.3831,-0.7547,0.8438,3.53,-69.93,-33.41,-0.4843,-0.5625,-0.0312,0.6718
1648531863630,0.5383,-0.5836,0.5622,-1.82,-4.02,-27.31,-0.4687,-0.5625,-0.0312,0.6875
1648531863660,0.6726,-0.446,0.5225,12.43,-11.95,-11.46,-0.4687,-0.5625,-0.0312,0.6875
1648531863690,0.7181,-0.5136,0.5529,3.96,-12.98,-2.86,-0.4687,-0.5625,-0.0312,0.6875
1648531863720,0.4051,-0.5504,0.2203,7.07,-87.19,0.48,-0.4687,-0.5781,-0.0468,0.6718
1648531863750,1.1352,-0.8535,0.1416,7.68,-105.24,-10.6,-0.4687,-0.5937,-0.0625,0.6562
1648531863780,0.8472,-0.7761,0.2574,15.24,-85.6,-13.9,-0.4687,-0.6093,-0.0625,0.6406
1648531863810,0.2719,-0.9958,0.6916,31.64,-109.08,-1.58,-0.4687,-0.625,-0.0781,0.625
1648531863840,1.0466,-1.1383,0.4252,83.53,-193.96,-40.54,-0.4843,-0.6406,-0.1093,0.5937
1648531863870,0.8906,-1.0451,0.7059,103.84,-19.14,-31.21,-0.4843,-0.6406,-0.1406,0.5781
1648531863900,0.2537,-0.8154,1.0122,146.28,58.84,-2.74,-0.5156,-0.6093,-0.1562,0.5937
1648531863930,0.4278,-0.5383,0.8359,195.79,-70.67,17.01,-0.5468,-0.5937,-0.1875,0.5781
1648531863960,0.7163,-0.1978,0.4106,198.84,-126.28,39.51,-0.5781,-0.5781,-0.2187,0.5468
1648531863990,0.7642,0.0463,0.0286,186.52,-137.8,56.15,-0.5937,-0.5781,-0.2656,0.5156
1648531864020,1.2268,0.3594,-0.6785,159.08,-5.67,86.21,-0.625,-0.5625,-0.2968,0.4687
1648531864050,1.1129,0.2755,-0.7951,76.95,191.52,135.97,-0.6562,-0.5312,-0.2812,0.4687
1648531864080,1.1442,-0.2473,-0.6062,-5.3,253.23,161.7,-0.7031,-0.5156,-0.2187,0.4687
1648531864110,0.45,-0.5989,-0.1683,-74.2,368.47,169.81,-0.7187,-0.5,-0.1406,0.4843
1648531864140,1.6171,-2.3804,0.6168,-41.09,86.21,110.97,-0.7343,-0.4843,-0.0625,0.4843
1648531864170,1.1151,-0.8105,-0.0911,-32.13,411.34,38.1,-0.7343,-0.4531,-0.0156,0.5
1648531864200,-0.0083,-1.4383,0.7437,4.14,308.35,28.35,-0.7343,-0.4062,0.0781,0.5468
1648531864230,0.5859,-1.2469,0.4558,42.8,153.9,-34.81,-0.7343,-0.375,0.1093,0.5625
1648531864260,1.0661,-1.1582,1.0433,77.86,68.35,-90.73,-0.7187,-0.3593,0.1093,0.5937
1648531864290,0.6018,-0.6245,1.4438,92.62,-10.91,-149.45,-0.7031,-0.3437,0.0937,0.6093
