time,eda
1648531828028,4.461366
1648531828278,4.26155
1648531828528,4.178294
1648531828778,4.129621
1648531829028,4.03868
1648531829278,4.032275
1648531829528,4.03996
1648531829778,4.066859
1648531830028,4.111689
1648531830278,4.153958
1648531830528,4.210316
1648531830778,3.987445
1648531831028,4.276921
1648531831278,4.244899
1648531831528,4.330718
1648531831778,4.374267
1648531832028,4.229529
1648531832278,4.079667
1648531832528,4.26027
1648531832778,4.338403
1648531833028,4.352492
1648531833278,4.283325
1648531833528,4.339684
1648531833778,4.451119
1648531834028,4.428063
1648531834278,4.420378
1648531834528,4.089914
1648531834778,3.992568
1648531835028,4.089914
1648531835278,4.174451
1648531835528,4.170609
1648531835779,4.184699
1648531836029,4.253865
1648531836279,4.26027
1648531836529,4.120655
1648531836779,4.077106
1648531837029,4.335841
1648531837279,4.378109
1648531837529,4.223125
1648531837779,4.306381
1648531838029,4.293572
1648531838279,4.03996
1648531838529,4.133464
1648531838779,4.743157
1648531839029,5.092834
1648531839279,5.301075
1648531839529,5.345905
1648531839779,5.276738
1648531840029,5.030811
1648531840279,5.061552
1648531840529,5.005194
1648531840779,4.724684
1648531841029,4.859175
1648531841279,4.414713
1648531841529,4.577925
1648531841779,4.519005
1648531842029,4.471613
1648531842279,4.492107
1648531842529,4.218001
1648531842779,4.118093
1648531843029,3.966951
1648531843279,4.066859
1648531843529,4.114251
1648531843780,4.127059
1648531844030,4.065578
1648531844280,4.015624
1648531844530,3.796595
1648531844780,3.905559
1648531845030,4.049016
1648531845280,4.020838
1648531845530,4.010591
1648531845780,4.087443
1648531846030,3.99522
1648531846280,3.829988
1648531846530,3.851763
1648531846780,3.828707
1648531847030,3.805652
1648531847280,3.718553
1648531847530,3.657071
1648531847780,3.737766
1648531848030,3.701901
1648531848280,3.780034
1648531848530,3.772349
1648531848780,3.68525
1648531849030,3.765945
1648531849280,3.762102
1648531849530,3.723676
1648531849780,3.776192
1648531850030,3.726238
1648531850280,3.748013
1648531850530,3.819741
1648531850780,3.827426
1648531851030,3.895313
1648531851280,4.177104
1648531851530,4.399974
1648531851780,4.42303
1648531852031,4.474265
1648531852281,4.465209
1648531852531,4.469051
1648531852781,4.139868
1648531853031,4.178294
1648531853281,4.198788
1648531853531,4.24618
1648531853781,4.194945
1648531854031,4.184699
1648531854281,4.028432
1648531854531,3.89138
1648531854781,4.101532
1648531855031,4.031085
1648531855281,3.97985
1648531855531,4.018276
1648531855781,4.101532
1648531856031,3.997782
1648531856281,4.057983
1648531856531,3.964479
1648531856781,4.110498
1648531857031,4.02468
1648531857281,4.0836
1648531857531,3.845359
1648531857781,3.969603
1648531858031,3.940143
1648531858281,3.899155
1648531858531,3.810775
1648531858781,3.73008
1648531859031,3.958075
1648531859281,3.886346
1648531859531,3.824865
1648531859781,3.769787
1648531860032,3.73008
1648531860282,3.708306
1648531860532,3.658352
1648531860782,3.648105
1648531861032,3.879942
1648531861282,3.927334
1648531861532,3.955513
1648531861782,3.984973
1648531862032,3.897874
1648531862282,3.867133
1648531862532,3.80309
1648531862782,3.97985
1648531863032,3.927334
1648531863282,3.937581
1648531863532,3.984973
1648531863782,4.011871
1648531864032,3.967041
1648531864282,4.063106
1648531864532,4.198878
1648531864782,3.972165
1648531865032,4.066949
1648531865282,4.198878
1648531865532,4.251394
1648531865782,4.278292
1648531866032,4.266764
1648531866282,4.101532
1648531866532,4.065668
1648531866782,4.163014
1648531867032,4.064387
1648531867282,3.970884
1648531867532,3.974726
1648531867782,3.986254
1648531868032,3.913245
1648531868283,3.973445
1648531868533,3.666037
1648531868783,3.822303
1648531869033,3.905559
1648531869283,3.910683
1648531869533,4.016995
1648531869783,3.845359
1648531870033,3.986254
1648531870283,3.959356
1648531870533,3.978569
1648531870783,3.960637
1648531871033,3.913245
1648531871283,3.928615
1648531871533,4.072073
1648531871783,4.146363
1648531872033,4.270607
1648531872283,4.472984
1648531872533,4.609947
1648531872783,4.71754
1648531873033,4.749561
1648531873283,4.973713
1648531873533,4.907848
1648531873783,4.74902
1648531874033,4.646551
1648531874283,4.70419
1648531874533,4.777199
1648531874783,4.974453
1648531875033,5.215256
1648531875283,5.290827
1648531875533,5.243435
1648531875783,5.222941
1648531876033,5.071799
1648531876284,5.048743
1648531876534,5.085888
1648531876784,5.10254
1648531877034,4.701628
1648531877284,4.385253
1648531877534,4.339684
1648531877784,4.091195
1648531878034,4.462647
1648531878284,4.486983
1648531878534,4.782864
1648531878784,4.950658
1648531879034,4.519745
1648531879284,4.718279
1648531879534,4.52743
1648531879784,4.611967
1648531880034,4.610686
1648531880284,4.547924
1648531880534,4.57098
1648531880784,4.847647
1648531881034,4.582507
1648531881284,4.317368
1648531881534,4.325594
1648531881784,4.504916
1648531882034,4.543342
1648531882284,4.714978
1648531882534,4.381952
1648531882784,4.265393
1648531883034,4.23209
1648531883284,4.177013
1648531883534,4.347369
1648531883784,4.520286
1648531884034,4.483141
1648531884284,4.52669
1648531884535,4.900704
1648531884785,4.641968
1648531885035,4.951939
1648531885285,4.968049
1648531885535,4.597878
1648531885785,4.52743
1648531886035,4.463387
1648531886285,4.445454
1648531886535,4.469791
1648531886785,4.453139
1648531887035,4.346828
1648531887285,4.326875
1648531887535,4.161643
1648531887785,4.109127
1648531888035,4.060454
1648531888285,4.057892
1648531888535,4.046365
1648531888785,4.132183
1648531889035,4.293572
1648531889285,4.134745
1648531889535,4.164205
1648531889785,3.837583
1648531890035,4.005467
1648531890285,4.073353
1648531890535,4.547275
1648531890785,4.671428
1648531891035,4.790549
1648531891285,4.857154
1648531891535,4.890457
1648531891785,4.867401
1648531892035,5.008297
1648531892285,4.829715
1648531892536,4.531272
1648531892786,4.441612
1648531893036,4.439591
1648531893286,4.520286
1648531893536,4.506196
1648531893786,4.314066
1648531894036,4.280764
1648531894286,4.182137
1648531894536,4.124498
1648531894786,4.412693
1648531895036,4.164205
1648531895286,4.294853
1648531895536,4.247461
1648531895786,4.194945
1648531896036,4.32047
1648531896286,4.347369
1648531896536,4.367863
1648531896786,4.325594
1648531897036,4.235933
1648531897286,4.244899
1648531897536,4.362739
1648531897786,4.355054
1648531898036,4.29101
1648531898286,4.298696
1648531898536,4.202631
1648531898786,4.297415
1648531899036,4.356335
1648531899286,4.308943
1648531899536,4.360178
1648531899786,4.360178
1648531900036,4.426783
1648531900286,4.466489
1648531900537,4.388357
1648531900787,4.406289
1648531901037,4.351212
1648531901287,4.52669
1648531901537,4.507477
1648531901787,4.448557
1648531902037,4.425502
1648531902287,4.435749
1648531902537,4.484422
1648531902787,4.333279
1648531903037,4.299977
1648531903287,4.347369
1648531903537,4.356335
1648531903787,4.384514
1648531904037,4.362739
1648531904287,4.312785
1648531904537,4.252584
1648531904787,4.343526
1648531905037,4.210316
1648531905287,4.396042
1648531905537,4.426783
1648531905787,4.323032
1648531906037,4.18726
1648531906287,4.378109
1648531906537,4.421659
1648531906787,4.346088
1648531907037,4.14243
1648531907287,4.133464
1648531907537,4.119374
1648531907787,4.228248
1648531908037,4.12834
1648531908287,4.34993
1648531908537,4.155239
1648531908788,4.197507
1648531909038,4.191103
1648531909288,4.169328
1648531909538,4.161643
1648531909788,4.151396
1648531910038,4.151396
1648531910288,4.137306
1648531910538,4.182137
1648531910788,4.194945
1648531911038,4.164205
1648531911288,4.17189
1648531911538,4.159081
1648531911788,4.159081
1648531912038,4.152677
1648531912288,4.146272
1648531912538,4.188541
1648531912788,4.162924
1648531913038,4.146272
1648531913288,4.064297
1648531913538,3.966951
1648531913788,4.265393
1648531914038,4.24618
1648531914288,4.188541
1648531914538,4.310224
1648531914788,4.285887
1648531915038,4.120655
1648531915288,4.168047
1648531915538,4.150115
1648531915788,4.156519
1648531916038,4.223125
1648531916288,4.141149
1648531916538,4.143711
1648531916789,4.134745
1648531917039,4.188541
1648531917289,4.225686
1648531917539,4.283325
1648531917789,4.347369
1648531918039,4.461366
1648531918289,4.494668
1648531918539,4.371705
1648531918789,4.321752
1648531919039,4.478017
1648531919289,4.407569
1648531919539,4.355054
1648531919789,4.343526
1648531920039,4.330718
1648531920289,4.241056
1648531920539,4.102723
1648531920789,4.014343
1648531921039,3.929806
1648531921289,4.086162
1648531921539,4.406379
1648531921789,4.594666
1648531922039,4.697046
1648531922289,4.708574
1648531922539,4.203911
1648531922789,4.225686
1648531923039,4.754685
1648531923289,4.779021
1648531923539,4.927602
1648531923789,5.092834
1648531924039,5.138404
1648531924289,5.472711
1648531924539,5.365766
1648531924789,5.269701
1648531925040,5.163389
1648531925290,4.868789
1648531925540,4.668325
1648531925790,4.724684
1648531926040,4.619652
1648531926290,4.611967
1648531926540,4.562013
1648531926790,4.489004
1648531927040,4.396781
1648531927290,4.495949
1648531927540,4.462647
1648531927790,4.466489
1648531928040,4.338403
1648531928290,4.347369
1648531928540,4.1578
1648531928790,4.224405
1648531929040,4.162924
1648531929290,4.273078
1648531929540,4.745719
1648531929790,4.193665
1648531930040,4.018186
1648531930290,3.997692
1648531930540,3.941334
1648531930790,3.923491
1648531931040,3.901717
1648531931290,3.864572
1648531931540,3.92093
1648531931790,3.929896
1648531932040,4.116903
1648531932290,4.077196
1648531932540,4.163014
1648531932790,4.105375
1648531933041,4.125869
1648531933291,4.141239
1648531933541,4.26036
1648531933791,4.293663
1648531934041,4.391008
1648531934291,4.192474
1648531934541,4.215529
1648531934791,4.179665
1648531935041,4.209125
1648531935291,4.251394
1648531935541,4.18735
1648531935791,4.328246
1648531936041,4.182227
1648531936291,4.133554
1648531936541,4.120745
1648531936791,4.073353
1648531937041,4.143801
1648531937291,4.086162
1648531937541,4.189912
1648531937791,4.220653
1648531938041,4.198878
1648531938291,4.204002
1648531938541,4.232181
1648531938791,4.234743
1648531939041,4.284697
1648531939291,4.324403
1648531939541,4.447367
1648531939791,4.661181
1648531940041,4.602262
1648531940291,4.549746
1648531940541,4.536937
1648531940791,4.498511
1648531941041,4.558712
1648531941292,4.607385
1648531941542,4.549746
1648531941792,4.437029
1648531942042,4.342245
1648531942292,4.330718
1648531942542,4.448557
1648531942792,4.324313
1648531943042,4.224405
1648531943292,4.17189
1648531943542,4.212878
1648531943792,4.374267
1648531944042,4.28973
1648531944292,4.355054
1648531944542,4.224405
1648531944792,4.29101
1648531945042,4.303819
1648531945292,4.24618
1648531945542,4.346088
1648531945792,4.502354
1648531946042,4.645811
1648531946292,4.917355
1648531946542,4.881491
1648531946792,4.872525
1648531947042,4.88021
1648531947292,4.8943
1648531947542,4.780302
1648531947792,4.691922
1648531948042,4.65862
1648531948292,4.52669
1648531948542,4.451119
1648531948792,4.445996
1648531949042,4.535656
1648531949293,4.52669
1648531949543,4.392199
1648531949793,4.388357
1648531950043,4.445996
1648531950293,4.480579
1648531950543,4.329437
1648531950793,4.517724
1648531951043,4.720101
1648531951293,4.768775
1648531951543,5.02751
1648531951793,5.124314
1648531952043,5.041058
1648531952293,5.035934
1648531952543,4.997509
1648531952793,5.037215
1648531953043,4.828434
1648531953293,4.960363
1648531953543,4.697785
1648531953793,4.874545
1648531954043,4.737492
1648531954293,4.677291
1648531954543,4.609406
1648531954793,4.563294
1648531955043,4.522306
1648531955293,4.504374
1648531955543,4.494127
1648531955793,4.551766
1648531956043,4.555609
1648531956293,4.547924
1648531956543,4.477476
1648531956793,4.440331
1648531957043,4.429344
1648531957294,4.387075
1648531957544,4.474174
1648531957794,4.440872
1648531958044,4.362739
1648531958294,4.467771
1648531958544,4.302538
1648531958794,4.340964
1648531959044,4.433187
1648531959294,4.430625
1648531959544,4.398603
1648531959794,4.435749
1648531960044,4.513882
1648531960294,4.493388
1648531960544,4.535656
1648531960794,4.589453
1648531961044,4.633002
1648531961294,4.647092
1648531961544,4.670147
1648531961794,4.65862
1648531962044,4.633002
1648531962294,4.405008
1648531962544,4.343526
1648531962794,4.492107
1648531963044,4.472894
1648531963294,4.476737
1648531963544,4.501073
1648531963794,4.54078
1648531964044,4.388357
1648531964294,4.410131
1648531964544,4.611228
1648531964794,4.434468
1648531965044,4.604823
1648531965294,4.708574
1648531965545,4.741876
1648531965795,4.768775
1648531966045,4.816166
1648531966295,4.548465
1648531966545,4.347369
1648531966795,4.558712
1648531967045,4.420378
1648531967295,4.557431
1648531967545,4.463928
1648531967795,4.478017
1648531968045,4.671428
1648531968295,4.666305
1648531968545,4.612508
1648531968795,4.877648
1648531969045,4.885334
1648531969295,4.648373
1648531969545,4.488264
1648531969795,4.524128
1648531970045,4.489545
1648531970295,4.212878
1648531970545,4.18726
1648531970795,4.729067
1648531971045,4.813605
1648531971295,5.090272
1648531971545,5.521384
1648531971795,5.588637
1648531972045,5.442618
1648531972295,5.669332
1648531972545,5.735937
1648531972795,5.196692
1648531973045,4.78169
1648531973295,5.321568
1648531973546,5.416352
1648531973796,5.591831
1648531974046,5.880675
1648531974296,5.906292
1648531974546,5.87299
1648531974796,5.57839
1648531975046,5.580952
1648531975296,5.408035
1648531975546,5.323498
1648531975796,5.181321
1648531976046,5.016089
1648531976296,4.932833
1648531976546,4.888635
1648531976796,4.801536
1648531977046,4.765671
1648531977296,4.677291
1648531977546,4.591473
1648531977796,4.567137
1648531978046,4.567137
1648531978296,4.449297
1648531978546,4.512059
1648531978796,4.578665
1648531979046,4.415994
1648531979296,4.439591
1648531979546,4.413974
1648531979796,4.667586
1648531980046,4.554869
1648531980296,4.580487
1648531980546,4.597138
1648531980796,4.574082
1648531981046,4.565116
1648531981296,4.515162
1648531981546,4.559993
1648531981797,4.554869
1648531982047,4.462647
1648531982297,4.521567
1648531982547,4.402446
1648531982797,4.447277
1648531983047,4.417817
1648531983297,4.490826
1648531983547,4.490826
1648531983797,4.553588
1648531984047,4.647092
1648531984297,4.618913
1648531984547,4.407569
1648531984797,4.376829
1648531985047,4.497231
1648531985297,4.193665
1648531985547,4.162924
1648531985797,4.123217
1648531986047,3.956704
1648531986297,3.933648
1648531986547,4.163014
1648531986797,4.387166
1648531987047,4.585701
1648531987297,4.492107
1648531987547,4.559993
1648531987797,4.721382
1648531988047,4.843065
1648531988297,4.799515
1648531988547,4.784145
1648531988797,4.608666
1648531989047,4.51132
1648531989297,4.553588
1648531989547,4.730349
1648531989798,4.588172
1648531990048,4.568959
1648531990298,4.559993
1648531990548,4.712416
1648531990798,4.707293
1648531991048,4.462647
1648531991298,4.485703
1648531991548,4.479298
1648531991798,4.476737
1648531992048,4.506196
1648531992298,4.463928
1648531992548,4.676552
1648531992798,4.654777
1648531993048,4.744438
1648531993298,4.921198
1648531993548,4.981399
1648531993798,4.877107
1648531994048,4.832276
1648531994298,4.79257
1648531994548,4.76439
1648531994798,4.720841
1648531995048,4.697785
1648531995298,4.705471
1648531995548,4.642708
1648531995798,4.606843
1648531996048,4.57098
1648531996298,4.440331
1648531996548,4.690641
1648531996798,5.065936
1648531997048,5.11791
1648531997298,5.263929
1648531997548,5.315164
1648531997799,5.581584
1648531998049,5.974179
1648531998299,6.10323
1648531998549,6.140375
1648531998799,5.747148
1648531999049,5.30653
1648531999299,5.29788
1648531999549,5.31197
1648531999799,5.501538
1648532000049,5.693668
1648532000299,5.753869
1648532000549,5.685983
1648532000799,5.525875
1648532001049,5.141614
1648532001299,5.045549
1648532001549,4.993033
1648532001799,5.026336
1648532002049,5.101907
1648532002299,4.977663
1648532002549,5.411878
1648532002799,5.606569
1648532003049,5.571986
1648532003299,5.384979
1648532003549,5.456708
1648532003799,5.343991
1648532004049,5.160827
1648532004299,5.101907
1648532004549,5.028898
1648532004799,4.993033
1648532005049,4.91362
1648532005299,4.813064
1648532005549,4.724684
1648532005799,4.766952
1648532006050,4.524868
1648532006300,4.43905
1648532006550,4.650935
1648532006800,4.904546
1648532007050,5.062093
1648532007300,5.038496
1648532007550,4.742616
1648532007800,4.681134
1648532008050,4.904005
1648532008300,4.79385
1648532008550,4.746459
1648532008800,4.86686
1648532009050,5.0449
1648532009300,5.179392
1648532009550,5.114068
1648532009800,5.130719
1648532010050,5.099978
1648532010300,5.038496
1648532010550,4.932184
1648532010800,4.89632
1648532011050,4.741335
1648532011300,4.650393
1648532011550,4.538958
1648532011800,4.724684
1648532012050,4.687539
1648532012300,4.696505
1648532012550,4.568418
1648532012800,4.679853
1648532013050,4.490284
1648532013300,4.627337
1648532013550,4.736211
1648532013800,4.604282
1648532014051,4.632461
1648532014301,4.609406
1648532014551,4.491566
1648532014801,4.441612
1648532015051,4.699607
1648532015301,4.378109
1648532015551,4.225686
1648532015801,4.456243
1648532016051,4.394761
1648532016301,4.301258
1648532016551,4.371705
1648532016801,4.534376
1648532017051,4.453681
1648532017301,4.342245
1648532017551,4.244899
1648532017801,4.417817
1648532018051,4.315347
1648532018301,4.428063
1648532018551,4.316628
1648532018801,4.402446
1648532019051,4.472894
1648532019301,4.307662
1648532019551,4.296134
1648532019801,4.323032
1648532020051,4.394761
1648532020301,4.331998
1648532020551,4.325594
1648532020801,4.36402
1648532021051,4.475456
1648532021301,4.444715
1648532021551,4.378109
1648532021801,4.365301
1648532022051,4.355054
1648532022302,4.267955
1648532022552,4.445996
1648532022802,4.153958
1648532023052,4.173171
1648532023302,4.228248
1648532023552,4.244899
1648532023802,4.265393
1648532024052,4.273078
1648532024302,4.387075
1648532024552,4.434468
1648532024802,4.565116
1648532025052,4.535656
1648532025302,4.663743
1648532025552,4.607385
1648532025802,4.34993
1648532026052,4.606104
1648532026302,4.453681
1648532026552,4.449838
1648532026802,4.485703
1648532027052,4.463928
1648532027302,4.549746
1648532027552,4.729067
1648532027802,4.661181
1648532028052,4.804639
1648532028302,4.860997
1648532028552,5.081306
1648532028802,4.474914
1648532029052,4.661921
1648532029302,4.424961
1648532029552,4.726506
1648532029802,4.579206
1648532030052,4.608666
1648532030303,4.600981
1648532030553,4.583048
1648532030803,4.648373
1648532031053,4.618913
1648532031303,4.463928
1648532031553,4.457523
1648532031803,4.507477
1648532032053,4.443434
1648532032303,4.460085
1648532032553,4.447277
1648532032803,4.507477
1648532033053,4.54078
1648532033303,4.525409
1648532033553,4.507477
1648532033803,4.538218
1648532034053,4.262831
1648532034303,4.311504
1648532034553,4.440872
1648532034803,4.472894
1648532035053,4.4524
1648532035303,4.403727
1648532035553,4.402446
1648532035803,4.325594
1648532036053,4.267955
1648532036303,4.329437
1648532036553,4.165485
1648532036803,4.015624
1648532037053,3.966951
1648532037303,3.968232
1648532037553,3.925963
1648532037803,4.013152
1648532038053,4.198878
1648532038303,3.981131
1648532038554,4.014433
1648532038804,4.212968
1648532039054,4.26036
1648532039304,4.178384
1648532039554,4.288539
1648532039804,4.339774
1648532040054,4.317999
1648532040304,4.288539
1648532040554,4.282135
1648532040804,4.442243
1648532041054,4.248742
1648532041304,4.294853
1648532041554,4.266674
1648532041804,4.33456
1648532042054,4.466489
1648532042304,4.547184
1648532042554,4.607385
1648532042804,4.650935
1648532043054,4.634283
1648532043304,4.616351
1648532043554,4.534376
1648532043804,4.52669
1648532044054,4.517724
1648532044304,4.474174
1648532044554,4.344807
1648532044804,4.233371
1648532045054,4.405008
1648532045304,4.374267
1648532045554,4.279483
1648532045804,4.317909
1648532046054,4.310224
1648532046304,4.365301
1648532046555,4.362739
1648532046805,4.352492
1648532047055,4.314066
1648532047305,4.285887
1648532047555,4.287168
1648532047805,4.563836
1648532048055,4.71754
1648532048305,4.492107
1648532048555,4.406289
1648532048805,4.376829
1648532049055,4.743157
1648532049305,4.621475
1648532049555,4.484422
1648532049805,4.421659
1648532050055,4.278202
1648532050305,4.160362
1648532050555,4.174451
1648532050805,4.229529
1648532051055,4.124498
1648532051305,4.133464
1648532051555,4.306381
1648532051805,4.403727
1648532052055,4.274359
1648532052305,4.224405
1648532052555,4.269236
1648532052805,4.29101
1648532053055,4.274359
1648532053305,4.381952
1648532053555,4.52669
1648532053805,4.339684
1648532054055,4.663743
1648532054305,4.767494
1648532054556,4.974994
1648532054806,5.037215
1648532055056,5.016722
1648532055306,4.928342
1648532055556,4.828434
1648532055806,4.623495
1648532056056,4.57226
1648532056306,4.512059
1648532056556,4.477476
1648532056806,4.335299
1648532057056,4.330718
1648532057306,4.329437
1648532057556,4.316628
1648532057806,4.301258
1648532058056,4.270517
1648532058306,4.330718
1648532058556,4.493388
1648532058806,4.478017
1648532059056,4.445996
1648532059306,4.513882
1648532059556,4.645811
1648532059806,4.930164
1648532060056,5.374084
1648532060306,5.467587
1648532060556,5.173636
1648532060806,4.78169
1648532061056,4.682415
1648532061306,4.469791
1648532061556,4.503093
1648532061806,4.282784
1648532062056,4.224405
1648532062306,4.428063
1648532062556,4.335841
1648532062807,4.252584
1648532063057,4.228248
1648532063307,4.127059
1648532063557,4.080948
1648532063807,4.224405
1648532064057,4.250023
1648532064307,4.225686
1648532064557,4.284606
1648532064807,4.37939
1648532065057,4.447277
1648532065307,4.34993
1648532065557,4.284606
1648532065807,4.297415
1648532066057,4.39348
1648532066307,4.355054
1648532066557,4.301258
1648532066807,4.534376
1648532067057,4.543342
1648532067307,4.54078
1648532067557,4.485703
1648532067807,4.515162
1648532068057,4.387075
1648532068307,4.488264
1648532068557,4.437029
1648532068807,4.264112
1648532069057,4.34993
1648532069307,4.264112
1648532069557,4.205193
1648532069807,4.33456
1648532070057,4.267955
1648532070307,4.153958
1648532070557,4.307662
1648532070808,4.385795
1648532071058,4.466489
1648532071308,4.574082
1648532071558,4.716259
1648532071808,4.782864
1648532072058,4.843065
1648532072308,4.871244
1648532072558,4.827694
1648532072808,4.708574
1648532073058,4.64325
1648532073308,4.739315
1648532073558,4.858435
1648532073808,4.707293
1648532074058,4.631721
1648532074308,4.553588
1648532074558,4.40885
1648532074808,4.597138
1648532075058,4.741876
1648532075308,4.529252
1648532075558,4.478017
1648532075808,4.24618
1648532076058,4.355054
1648532076308,4.262831
1648532076558,4.273078
1648532076808,4.302538
1648532077058,4.472894
1648532077308,4.595857
1648532077558,4.431906
1648532077808,4.497231
1648532078058,4.661181
1648532078308,4.694484
1648532078558,4.565116
1648532078808,4.930164
1648532079059,4.921937
1648532079309,4.924499
1648532079559,5.030811
1648532079809,5.108944
1648532080059,5.135842
1648532080309,4.714437
1648532080559,4.830996
1648532080809,4.915533
1648532081059,4.914252
1648532081309,4.996228
1648532081559,4.797693
1648532081809,5.228065
1648532082059,5.482958
1648532082309,5.561739
1648532082559,5.281229
1648532082809,5.231275
1648532083059,5.058358
1648532083309,5.442618
1648532083559,5.37089
1648532083809,5.350396
1648532084059,5.423405
1648532084309,5.679579
1648532084559,5.815351
1648532084809,5.776925
1648532085059,5.605289
1648532085309,5.410596
1648532085559,5.340149
1648532085809,5.376013
1648532086059,5.245365
1648532086309,5.082695
1648532086559,5.081413
1648532086809,5.049392
1648532087060,5.012247
1648532087310,4.89953
1648532087560,4.76439
1648532087810,4.591473
1648532088060,4.55689
1648532088310,4.567137
1648532088560,4.70419
1648532088810,4.790008
1648532089060,4.619652
1648532089310,4.472353
1648532089560,4.481318
1648532089810,4.464667
1648532090060,4.626057
1648532090310,4.622214
1648532090560,4.710594
1648532090810,4.549205
1648532091060,4.441612
1648532091310,4.478017
1648532091560,4.4524
1648532091810,4.630441
1648532092060,4.695765
1648532092310,4.504916
1648532092560,4.574082
1648532092810,4.547184
1648532093060,4.652215
1648532093310,4.297415
1648532093560,4.67399
1648532093810,4.344807
1648532094060,4.608666
1648532094310,4.520286
1648532094560,4.561274
1648532094810,4.566397
1648532095060,4.495949
1648532095311,4.476737
1648532095561,4.5997
1648532095811,4.671428
1648532096061,4.620193
1648532096311,4.652215
1648532096561,4.750842
1648532096811,4.766212
1648532097061,4.885334
1648532097311,4.758527
1648532097561,4.711135
1648532097811,4.89558
1648532098061,4.88021
1648532098311,4.834099
1648532098561,4.77646
1648532098811,4.749561
1648532099061,4.650935
1648532099311,4.469051
1648532099561,4.636845
1648532099811,4.384514
1648532100061,4.495949
1648532100311,4.457523
1648532100561,4.566397
1648532100811,4.676552
1648532101061,4.388357
1648532101311,4.497231
1648532101561,4.445996
1648532101811,4.551027
1648532102061,4.449838
1648532102311,4.442153
1648532102561,4.510039
1648532102811,4.4524
1648532103061,4.358897
1648532103312,4.457523
1648532103562,4.576644
1648532103812,4.475456
1648532104062,4.502354
1648532104312,4.497231
1648532104562,4.501073
1648532104812,4.463928
1648532105062,4.444715
1648532105312,4.355054
1648532105562,4.353773
1648532105812,4.365301
1648532106062,4.36402
1648532106312,4.257708
1648532106562,4.621475
1648532106812,4.627879
1648532107062,4.258989
1648532107312,4.383233
1648532107562,4.672709
1648532107812,4.736753
1648532108062,4.744438
1648532108312,4.723944
1648532108562,4.602262
1648532108812,4.875086
1648532109062,4.987803
1648532109312,5.224222
1648532109562,5.420195
1648532109812,5.352309
1648532110062,5.481677
1648532110312,5.568143
1648532110562,5.264577
1648532110812,4.932833
1648532111062,4.80794
1648532111313,4.965487
1648532111563,4.924499
1648532111813,4.828434
1648532112063,4.859175
1648532112313,4.834838
1648532112563,4.54152
1648532112813,4.551766
1648532113063,4.633742
1648532113313,4.310963
1648532113563,4.357615
1648532113813,4.308943
1648532114063,4.329437
1648532114313,4.23081
1648532114563,4.132183
1648532114813,4.107846
1648532115063,4.12834
1648532115313,4.271798
1648532115563,4.065578
1648532115813,4.056612
1648532116063,4.228248
1648532116313,4.109127
1648532116563,4.055331
1648532116813,4.087352
1648532117063,4.096319
1648532117313,4.065578
1648532117563,3.858077
1648532117813,3.768507
1648532118063,4.010591
1648532118313,3.879942
1648532118563,4.018276
1648532118813,4.031085
1648532119063,4.175823
1648532119313,4.204002
1648532119564,4.2309
1648532119814,4.092566
1648532120064,4.122026
1648532120314,4.55496
1648532120564,4.561274
1648532120814,4.26155
1648532121064,4.607385
1648532121314,4.554869
1648532121564,4.499792
1648532121814,4.680395
1648532122064,4.753404
1648532122314,4.77774
1648532122564,4.662462
1648532122814,4.698327
1648532123064,4.549746
1648532123314,4.434468
1648532123564,4.48186
1648532123814,4.463928
1648532124064,4.405008
1648532124314,4.439591
1648532124564,4.600981
1648532124814,4.68808
1648532125064,4.709855
1648532125314,4.896861
1648532125564,4.795672
1648532125814,4.896861
1648532126064,4.803358
1648532126314,4.726506
1648532126564,4.61379
1648532126814,4.507477
1648532127064,4.466489
1648532127314,4.627879
1648532127565,4.539499
1648532127815,4.780302
1648532128065,4.840503
1648532128315,4.764932
1648532128565,4.385795
1648532128815,4.538218
1648532129065,4.525409
1648532129315,4.250023
1648532129565,4.164205
1648532129815,4.070701
1648532130065,3.928525
1648532130315,4.020838
1648532130565,4.029804
1648532130815,4.032365
1648532131065,4.250113
1648532131315,4.096409
1648532131565,4.132273
1648532131815,4.145082
1648532132065,4.111779
1648532132315,4.508848
1648532132565,4.502354
1648532132815,4.376829
1648532133065,4.557431
1648532133315,5.092834
1648532133565,4.830996
1648532133815,4.760548
1648532134065,5.512418
1648532134315,5.142895
1648532134565,5.075009
1648532134815,5.428529
1648532135065,5.229994
1648532135315,4.998157
1648532135565,4.903373
1648532135816,4.85149
1648532136066,4.904005
1648532136316,4.790008
1648532136566,4.451859
1648532136816,4.687539
1648532137066,4.773356
1648532137316,4.82331
1648532137566,4.930903
1648532137816,5.591831
1648532138066,5.450304
1648532138316,5.692388
1648532138566,5.255611
1648532138816,4.945642
1648532139066,4.990472
1648532139316,5.072447
1648532139566,4.88416
1648532139816,4.79385
1648532140066,4.394219
1648532140316,4.624036
1648532140566,4.919917
1648532140816,5.012139
1648532141066,5.079484
1648532141316,5.22038
1648532141566,5.3395
1648532141816,5.29467
1648532142066,5.162741
1648532142316,4.830996
1648532142566,4.832276
1648532142816,4.860456
1648532143066,4.79257
1648532143316,4.828434
1648532143566,4.563294
1648532143817,4.859175
1648532144067,4.747739
1648532144317,4.456982
1648532144567,4.331457
1648532144817,4.388357
1648532145067,4.461366
1648532145317,4.447277
1648532145567,4.826414
1648532145817,4.507477
