unixtime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1634886010779,0.7064,0.4086,0.8946,-127.57,-77.73,87.41,0.0,0.0,0.0,0.0
1634886010812,0.6146,0.2611,0.6272,-121.68,-123.29,108.14,0.0,0.0,0.0,0.0
1634886010845,0.7203,0.1073,0.3733,-94.03,-72.6,112.89,0.0,0.0,0.0,0.0
1634886010878,0.8844,0.1307,0.4798,-59.33,-88.94,119.41,0.0,0.0,0.0,0.0
1634886010911,0.6805,0.0377,0.4012,-32.7,-64.69,112.45,0.0,0.0,0.0,0.0
1634886010944,0.4659,-0.0474,0.2962,-2.73,-127.4,104.66,0.0,0.0,0.0,0.0
1634886010977,0.6251,-0.115,0.2918,27.21,-151.06,78.97,0.0,0.0,0.0,0.0
1634886011010,0.6117,-0.1519,0.3987,32.4,-172.77,63.94,0.0,0.0,0.0,0.0
1634886011043,0.2691,-0.282,0.0967,49.53,-259.38,26.54,0.0,0.0,0.0,0.0
1634886011076,0.7542,-0.2464,0.0774,49.53,-283.78,-10.75,0.0,0.0,0.0,0.0
1634886011109,0.8104,-0.2285,-0.0279,35.64,-274.45,-39.82,0.0,0.0,0.0,0.0
1634886011142,0.866,-0.2222,-0.0406,19.09,-238.21,-62.66,0.0,0.0,0.0,0.0
1634886011175,1.1883,-0.2036,-0.3265,12.11,-176.36,-64.52,0.0,0.0,0.0,0.0
1634886011208,1.1746,-0.2019,-0.3512,30.14,-76.74,-57.6,0.0,0.0,0.0,0.0
1634886011241,0.9676,-0.155,-0.2525,41.93,-33.11,-54.89,0.0,0.0,0.0,0.0
1634886011274,1.2364,-0.0857,-0.2408,52.25,-3.88,-38.72,0.0,0.0,0.0,0.0
1634886011307,1.2279,-0.086,-0.2848,56.9,97.19,-32.18,0.0,0.0,0.0,0.0
1634886011340,1.0465,-0.0359,-0.1358,54.71,145.88,-37.76,0.0,0.0,0.0,0.0
1634886011373,0.8875,0.0057,0.1407,37.99,56.03,-25.64,0.0,0.0,0.0,0.0
1634886011406,1.1888,-0.0567,0.0372,30.02,33.75,-32.78,0.0,0.0,0.0,0.0
1634886011439,1.0037,-0.0552,0.0423,22.68,114.29,-33.99,0.0,0.0,0.0,0.0
1634886011472,1.0128,0.0397,0.0538,22.36,63.3,-28.41,0.0,0.0,0.0,0.0
1634886011505,0.8563,-0.0322,-0.0155,43.23,114.3,-44.12,0.0,0.0,0.0,0.0
1634886011538,0.8556,0.1137,0.3311,28.03,17.04,-42.26,0.0,0.0,0.0,0.0
1634886011571,1.18,0.1715,0.1768,11.29,-13.88,-39.09,0.0,0.0,0.0,0.0
1634886011604,1.2286,0.1229,0.1512,5.97,50.33,-25.59,0.0,0.0,0.0,0.0
1634886011637,0.9759,0.1547,0.0096,11.09,-25.67,-7.88,0.0,0.0,0.0,0.0
1634886011670,1.1871,0.1217,0.1353,29.84,-10.62,0.32,0.0,0.0,0.0,0.0
1634886011703,1.1134,0.1276,0.1167,23.71,56.58,1.55,0.0,0.0,0.0,0.0
1634886011736,1.0174,0.1493,0.0425,22.39,19.37,4.95,0.0,0.0,0.0,0.0
1634886011769,1.1456,0.2086,0.2268,18.81,43.11,8.14,0.0,0.0,0.0,0.0
1634886011802,1.0306,0.1427,0.1172,14.51,77.45,2.66,0.0,0.0,0.0,0.0
1634886011835,0.9835,0.191,0.2559,10.71,56.69,2.95,0.0,0.0,0.0,0.0
1634886011868,0.9854,0.171,0.2019,7.68,28.56,-0.15,0.0,0.0,0.0,0.0
1634886011901,0.9293,0.1386,0.2498,6.84,59.82,-5.39,0.0,0.0,0.0,0.0
1634886011934,0.9183,0.184,0.1993,9.59,52.93,-9.24,0.0,0.0,0.0,0.0
1634886011967,1.036,0.2296,0.2986,12.51,11.89,0.13,0.0,0.0,0.0,0.0
1634886012000,1.0777,0.1388,0.3101,14.36,40.88,2.77,0.0,0.0,0.0,0.0
1634886012033,1.0369,0.1173,0.3433,15.64,44.9,3.79,0.0,0.0,0.0,0.0
1634886012066,0.8834,0.0797,0.3372,11.79,45.33,-2.55,0.0,0.0,0.0,0.0
1634886012099,0.7721,0.0348,0.1707,29.71,18.85,-12.46,0.0,0.0,0.0,0.0
1634886012132,1.3077,0.235,0.6307,17.3,22.73,-2.35,0.0,0.0,0.0,0.0
1634886012165,0.6622,0.1598,0.4361,8.4,17.46,-0.99,0.0,0.0,0.0,0.0
1634886012198,1.0213,0.183,0.4441,-5.1,-19.12,-0.48,0.0,0.0,0.0,0.0
1634886012231,0.9823,0.1139,0.4104,-10.83,-11.11,-1.82,0.0,0.0,0.0,0.0
1634886012264,0.9095,0.1469,0.3689,-3.85,12.67,-2.73,0.0,0.0,0.0,0.0
1634886012297,0.8983,0.1832,0.4236,-5.25,-4.69,-2.35,0.0,0.0,0.0,0.0
1634886012330,0.9569,0.118,0.3809,-3.74,-8.79,-0.92,0.0,0.0,0.0,0.0
1634886012363,0.961,0.1227,0.3885,0.01,8.61,-1.64,0.0,0.0,0.0,0.0
1634886012396,0.9251,0.183,0.3882,1.79,4.81,1.7,0.0,0.0,0.0,0.0
1634886012429,1.0047,0.101,0.3497,3.19,19.2,3.82,0.0,0.0,0.0,0.0
1634886012462,0.753,0.2411,0.4817,5.16,31.19,1.27,0.0,0.0,0.0,0.0
1634886012495,0.9383,0.1073,0.4122,3.24,11.05,5.36,0.0,0.0,0.0,0.0
1634886012528,0.8639,0.1552,0.4563,0.48,2.06,3.91,0.0,0.0,0.0,0.0
1634886012561,0.9115,0.1513,0.4393,-3.79,-6.54,2.81,0.0,0.0,0.0,0.0
1634886012594,0.9508,0.1317,0.4117,-2.52,-3.99,2.02,0.0,0.0,0.0,0.0
1634886012627,0.8763,0.1144,0.4082,-4.95,-8.72,0.72,0.0,0.0,0.0,0.0
1634886012660,0.9476,0.1032,0.3675,-2.05,2.29,-0.27,0.0,0.0,0.0,0.0
1634886012693,0.9122,0.1337,0.4158,-1.99,6.4,0.64,0.0,0.0,0.0,0.0
1634886012726,0.9491,0.1442,0.4148,-1.65,10.32,0.06,0.0,0.0,0.0,0.0
1634886012759,0.9019,0.1234,0.4336,-0.58,4.95,-0.48,0.0,0.0,0.0,0.0
1634886012792,0.9105,0.1215,0.4793,-1.09,0.56,-1.83,0.0,0.0,0.0,0.0
1634886012825,0.8968,0.1193,0.4537,3.03,-4.65,-1.76,0.0,0.0,0.0,0.0
1634886012858,0.9007,0.1886,0.5108,14.22,-21.11,-11.02,0.0,0.0,0.0,0.0
1634886012891,0.7613,0.1544,0.4932,-2.84,-68.97,-13.06,0.0,0.0,0.0,0.0
1634886012924,1.1065,0.1071,0.2703,1.01,-40.43,-2.37,0.0,0.0,0.0,0.0
1634886012957,0.9251,0.1898,0.3384,4.66,-15.66,-1.02,0.0,0.0,0.0,0.0
1634886012990,0.9193,0.1681,0.3682,-6.17,-47.38,1.58,0.0,0.0,0.0,0.0
1634886013023,1.107,0.1542,0.2976,-12.64,-33.82,4.49,0.0,0.0,0.0,0.0
1634886013056,1.253,0.1381,0.2359,-6.69,-25.29,32.78,0.0,0.0,0.0,0.0
1634886013089,1.1151,-0.0457,0.1023,22.69,4.44,49.26,0.0,0.0,0.0,0.0
1634886013122,0.7872,0.0521,0.0174,56.07,-6.22,38.11,0.0,0.0,0.0,0.0
1634886013155,0.963,0.1473,0.0447,77.73,-44.3,33.73,0.0,0.0,0.0,0.0
1634886013188,0.8726,0.1527,0.1702,91.44,-10.27,21.96,0.0,0.0,0.0,0.0
1634886013221,0.8082,0.1129,0.2469,84.31,1.39,7.13,0.0,0.0,0.0,0.0
1634886013254,0.9244,0.1029,0.2662,71.52,12.33,-4.05,0.0,0.0,0.0,0.0
1634886013287,0.8407,0.1298,0.4043,54.34,48.55,-23.59,0.0,0.0,0.0,0.0
1634886013320,0.8961,0.1056,0.3936,43.3,15.86,-24.92,0.0,0.0,0.0,0.0
1634886013353,1.2638,0.1405,0.5098,37.81,49.94,-11.38,0.0,0.0,0.0,0.0
1634886013386,0.8841,0.0858,0.46,28.84,79.31,-1.39,0.0,0.0,0.0,0.0
1634886013419,0.9547,0.1722,0.556,12.68,24.61,-2.35,0.0,0.0,0.0,0.0
1634886013452,0.9183,0.1229,0.3338,15.13,30.98,0.92,0.0,0.0,0.0,0.0
1634886013485,1.0357,0.1481,0.325,26.08,47.89,3.62,0.0,0.0,0.0,0.0
1634886013518,0.9119,0.1598,0.3985,18.34,41.59,1.56,0.0,0.0,0.0,0.0
1634886013551,0.8914,0.162,0.4075,3.38,12.09,-0.86,0.0,0.0,0.0,0.0
1634886013584,1.0409,0.1229,0.2937,3.77,47.63,0.1,0.0,0.0,0.0,0.0
1634886013617,0.5733,0.2521,0.5552,-3.96,20.56,-4.66,0.0,0.0,0.0,0.0
1634886013650,0.9744,0.1305,0.3948,-12.98,-26.37,-0.52,0.0,0.0,0.0,0.0
1634886013683,0.9378,0.1173,0.4285,-8.26,-8.59,-4.72,0.0,0.0,0.0,0.0
1634886013716,0.8941,0.2186,0.4085,-4.69,-18.97,-7.45,0.0,0.0,0.0,0.0
1634886013749,0.9022,0.2338,0.4175,-2.08,-34.14,-7.21,0.0,0.0,0.0,0.0
1634886013782,0.922,0.1132,0.3838,-20.03,-58.19,-8.43,0.0,0.0,0.0,0.0
1634886013815,0.9928,0.1825,0.3418,-28.32,-22.88,-8.77,0.0,0.0,0.0,0.0
1634886013848,0.8939,0.2033,0.3748,-29.56,-20.07,-4.92,0.0,0.0,0.0,0.0
1634886013881,0.9759,0.1285,0.3689,-19.93,-5.59,-4.46,0.0,0.0,0.0,0.0
1634886013914,0.952,0.108,0.389,-9.91,-4.82,-0.96,0.0,0.0,0.0,0.0
1634886013947,0.9144,0.0485,0.3882,-5.22,-0.56,-1.65,0.0,0.0,0.0,0.0
1634886013980,0.983,0.0831,0.3553,-2.69,5.33,-0.98,0.0,0.0,0.0,0.0
1634886014013,0.96,0.1742,0.3289,-2.09,-0.13,-1.47,0.0,0.0,0.0,0.0
1634886014046,0.9708,0.141,0.3506,-4.29,9.27,-2.73,0.0,0.0,0.0,0.0
1634886014079,1.0098,0.1227,0.3189,3.07,45.63,-3.01,0.0,0.0,0.0,0.0
1634886014112,0.8482,0.2116,0.5289,-1.39,31.78,-2.25,0.0,0.0,0.0,0.0
1634886014145,0.962,0.1498,0.4329,-9.1,-5.47,-1.45,0.0,0.0,0.0,0.0
1634886014178,0.8863,0.1759,0.4002,-3.41,3.83,-2.43,0.0,0.0,0.0,0.0
1634886014211,0.931,0.0914,0.3794,0.28,-1.93,-2.89,0.0,0.0,0.0,0.0
1634886014244,0.9798,0.1691,0.3843,7.42,7.3,-1.36,0.0,0.0,0.0,0.0
1634886014277,0.8695,0.1749,0.4161,5.64,-12.85,-3.53,0.0,0.0,0.0,0.0
1634886014310,0.7694,0.2211,0.5061,-8.43,-73.98,-9.83,0.0,0.0,0.0,0.0
1634886014343,0.9759,0.3578,0.5625,-41.42,-137.29,3.32,0.0,0.0,0.0,0.0
1634886014376,1.0428,0.3121,0.5777,-85.39,-82.62,2.11,0.0,0.0,0.0,0.0
1634886014409,0.9954,0.1481,0.4917,-118.23,-73.03,4.48,0.0,0.0,0.0,0.0
1634886014442,1.0313,0.0587,0.4429,-142.46,-22.51,4.71,0.0,0.0,0.0,0.0
1634886014475,0.8724,-0.0118,0.2759,-145.67,53.33,-5.86,0.0,0.0,0.0,0.0
1634886014508,0.7962,-0.0195,0.1639,-125.45,53.04,-18.69,0.0,0.0,0.0,0.0
1634886014541,0.7125,-0.0195,-0.0039,-87.74,32.73,-39.1,0.0,0.0,0.0,0.0
1634886014574,1.0186,0.1378,0.0621,-47.96,48.78,-42.17,0.0,0.0,0.0,0.0
1634886014607,0.909,0.1639,0.0386,-14.22,26.81,-40.18,0.0,0.0,0.0,0.0
1634886014640,0.9102,0.2572,0.1233,10.42,-25.29,-34.54,0.0,0.0,0.0,0.0
1634886014673,2.2445,0.2504,0.3858,12.31,42.03,20.17,0.0,0.0,0.0,0.0
1634886014706,0.4798,0.1368,0.3938,8.71,28.06,-2.18,0.0,0.0,0.0,0.0
1634886014739,0.9,0.0941,0.4441,-5.3,3.37,-8.64,0.0,0.0,0.0,0.0
1634886014772,1.1278,0.1044,0.3301,-8.51,-7.17,-1.41,0.0,0.0,0.0,0.0
1634886014805,1.0252,0.0973,0.3035,4.0,62.35,-2.86,0.0,0.0,0.0,0.0
1634886014838,0.567,0.2728,0.5921,2.51,34.87,-7.22,0.0,0.0,0.0,0.0
1634886014871,0.9444,0.1273,0.4317,-8.58,-25.09,1.13,0.0,0.0,0.0,0.0
1634886014904,0.9827,0.0414,0.3736,3.7,3.43,1.24,0.0,0.0,0.0,0.0
1634886014937,0.8656,0.1544,0.4124,6.89,2.46,1.39,0.0,0.0,0.0,0.0
1634886014970,0.9425,0.1574,0.4954,8.25,-2.17,-3.39,0.0,0.0,0.0,0.0
1634886015003,0.9659,0.1151,0.4485,10.48,-13.35,-7.73,0.0,0.0,0.0,0.0
1634886015036,1.0333,0.2516,0.3636,8.87,9.6,-4.06,0.0,0.0,0.0,0.0
1634886015069,1.1065,0.1141,0.2779,8.49,-46.13,28.81,0.0,0.0,0.0,0.0
1634886015102,1.1641,-0.0496,0.2132,24.95,-42.79,57.64,0.0,0.0,0.0,0.0
1634886015135,0.8912,-0.0908,0.2576,42.37,-3.87,64.49,0.0,0.0,0.0,0.0
1634886015168,0.6441,-0.0491,0.2464,54.77,-48.04,50.49,0.0,0.0,0.0,0.0
1634886015201,0.775,0.0436,0.3633,55.9,-54.92,26.29,0.0,0.0,0.0,0.0
1634886015234,0.7501,0.1022,0.3389,50.36,30.85,-3.86,0.0,0.0,0.0,0.0
1634886015267,0.8907,0.2587,0.4234,37.24,10.46,-10.7,0.0,0.0,0.0,0.0
1634886015300,0.9344,0.246,0.3653,25.0,23.33,-22.98,0.0,0.0,0.0,0.0
1634886015333,1.0013,0.2711,0.3997,17.35,41.68,-31.35,0.0,0.0,0.0,0.0
1634886015366,1.0968,0.1222,0.4246,7.96,52.55,-4.67,0.0,0.0,0.0,0.0
1634886015399,0.9918,0.1295,0.4014,-5.01,-12.1,-5.8,0.0,0.0,0.0,0.0
1634886015432,0.8651,0.1017,0.3597,-2.98,-4.34,-8.61,0.0,0.0,0.0,0.0
1634886015465,1.0113,0.0917,0.3401,1.76,22.67,-5.5,0.0,0.0,0.0,0.0
1634886015498,0.9737,0.1039,0.3826,4.74,39.88,-2.52,0.0,0.0,0.0,0.0
1634886015531,0.92,0.1337,0.3899,3.84,42.81,-1.18,0.0,0.0,0.0,0.0
1634886015564,0.8314,0.1586,0.4949,-3.94,4.2,2.93,0.0,0.0,0.0,0.0
1634886015597,0.8995,0.1224,0.4319,-4.28,-12.31,2.84,0.0,0.0,0.0,0.0
1634886015630,0.9845,0.0866,0.3819,4.78,1.07,0.1,0.0,0.0,0.0,0.0
1634886015663,0.9154,0.1659,0.4639,12.43,7.85,0.55,0.0,0.0,0.0,0.0
1634886015696,0.8463,0.1923,0.4888,6.9,-19.18,-5.99,0.0,0.0,0.0,0.0
1634886015729,0.9127,0.3246,0.44,-1.15,-51.72,-5.28,0.0,0.0,0.0,0.0
1634886015762,1.0894,0.4354,0.4058,2.13,21.45,2.55,0.0,0.0,0.0,0.0
1634886015795,1.0316,0.3844,0.2703,22.54,-22.68,17.42,0.0,0.0,0.0,0.0
1634886015828,1.0567,0.2885,0.2452,37.97,-43.29,18.83,0.0,0.0,0.0,0.0
1634886015861,0.9327,0.1588,0.2832,45.76,-27.93,7.65,0.0,0.0,0.0,0.0
1634886015894,0.8038,0.0182,0.2994,46.95,-9.46,-7.74,0.0,0.0,0.0,0.0
1634886015927,0.7774,-0.0123,0.3294,37.5,-16.82,-22.81,0.0,0.0,0.0,0.0
1634886015960,0.9088,-0.0481,0.3606,26.74,3.24,-28.32,0.0,0.0,0.0,0.0
1634886015993,0.8285,-0.0823,0.3824,21.33,17.54,-31.85,0.0,0.0,0.0,0.0
1634886016026,0.9683,0.0897,0.4217,16.34,-20.36,-25.15,0.0,0.0,0.0,0.0
1634886016059,1.1773,0.1325,0.407,9.76,23.08,-3.39,0.0,0.0,0.0,0.0
1634886016092,0.8075,0.1185,0.3643,7.27,34.67,-1.88,0.0,0.0,0.0,0.0
1634886016125,0.994,0.266,0.4886,1.3,55.22,-10.92,0.0,0.0,0.0,0.0
1634886016158,0.8502,0.2721,0.4783,-7.54,-1.44,-0.53,0.0,0.0,0.0,0.0
1634886016191,0.9779,0.2394,0.3321,-9.19,-6.5,-2.26,0.0,0.0,0.0,0.0
1634886016224,0.9688,0.1923,0.3167,-0.8,20.58,-3.04,0.0,0.0,0.0,0.0
1634886016257,0.9488,0.1622,0.3601,3.23,50.33,-0.27,0.0,0.0,0.0,0.0
1634886016290,0.8697,0.287,0.3936,1.26,33.65,9.09,0.0,0.0,0.0,0.0
1634886016323,0.8575,0.2052,0.4241,-12.75,-7.09,0.49,0.0,0.0,0.0,0.0
1634886016356,0.9522,0.2001,0.3638,-6.51,1.95,-2.9,0.0,0.0,0.0,0.0
1634886016389,0.8822,0.1954,0.3997,2.68,7.04,-0.32,0.0,0.0,0.0,0.0
1634886016422,0.8983,0.2079,0.3753,11.56,-6.21,0.16,0.0,0.0,0.0,0.0
1634886016455,0.8551,0.3209,0.5149,5.21,-25.18,-8.64,0.0,0.0,0.0,0.0
1634886016488,0.8597,0.2709,0.4688,-12.38,-59.58,-9.33,0.0,0.0,0.0,0.0
1634886016521,1.0594,0.2135,0.3531,-19.94,-16.31,-7.51,0.0,0.0,0.0,0.0
1634886016554,0.9032,0.2555,0.4002,-22.86,12.73,-6.06,0.0,0.0,0.0,0.0
1634886016587,0.8626,0.172,0.3516,-24.18,0.79,-11.5,0.0,0.0,0.0,0.0
1634886016620,1.026,0.0734,0.3072,-9.1,-19.12,-1.97,0.0,0.0,0.0,0.0
1634886016653,0.9088,0.181,0.3982,3.03,16.76,3.13,0.0,0.0,0.0,0.0
1634886016686,0.8643,0.2489,0.4349,0.66,3.8,0.61,0.0,0.0,0.0,0.0
1634886016719,0.9085,0.2511,0.4029,-1.54,-9.38,0.25,0.0,0.0,0.0,0.0
1634886016752,0.9842,0.1998,0.347,1.67,13.07,-0.55,0.0,0.0,0.0,0.0
1634886016785,0.9596,0.1359,0.3018,1.29,43.65,-2.58,0.0,0.0,0.0,0.0
1634886016818,0.8424,0.2701,0.4395,0.86,20.85,2.31,0.0,0.0,0.0,0.0
1634886016851,0.8927,0.2247,0.4705,-5.24,-0.77,1.44,0.0,0.0,0.0,0.0
1634886016884,0.9,0.1881,0.4051,-6.0,-12.36,-0.74,0.0,0.0,0.0,0.0
1634886016917,0.942,0.1903,0.355,2.0,1.46,-0.77,0.0,0.0,0.0,0.0
1634886016950,0.919,0.2587,0.4129,9.3,-0.86,-1.8,0.0,0.0,0.0,0.0
1634886016983,0.8319,0.2296,0.5528,-2.32,-45.43,-8.99,0.0,0.0,0.0,0.0
1634886017016,1.045,0.2982,0.6665,-37.68,-117.58,9.87,0.0,0.0,0.0,0.0
1634886017049,1.2291,0.0507,0.6219,-77.88,-70.79,35.88,0.0,0.0,0.0,0.0
1634886017082,0.9383,-0.1289,0.5047,-93.3,-7.69,45.44,0.0,0.0,0.0,0.0
1634886017115,0.7528,-0.1211,0.4659,-95.54,19.02,39.81,0.0,0.0,0.0,0.0
1634886017148,0.6478,-0.0896,0.3321,-81.88,4.9,21.26,0.0,0.0,0.0,0.0
1634886017181,0.6439,0.0751,0.1797,-55.15,6.56,-15.89,0.0,0.0,0.0,0.0
1634886017214,0.9495,0.2318,0.1604,-31.34,56.18,-41.19,0.0,0.0,0.0,0.0
1634886017247,0.7962,0.2428,0.1133,-4.67,13.8,-46.29,0.0,0.0,0.0,0.0
1634886017280,1.1541,0.3795,0.1951,9.47,3.65,-38.92,0.0,0.0,0.0,0.0
1634886017313,1.0728,0.361,0.2127,11.39,20.91,-36.61,0.0,0.0,0.0,0.0
1634886017346,0.8426,0.2216,0.3064,8.25,40.64,-3.71,0.0,0.0,0.0,0.0
1634886017379,1.0926,0.2636,0.5115,-1.13,-7.2,2.49,0.0,0.0,0.0,0.0
1634886017412,0.7452,0.0573,0.4317,-4.92,-6.22,-6.58,0.0,0.0,0.0,0.0
1634886017445,0.9962,0.0668,0.3633,0.57,8.43,-2.49,0.0,0.0,0.0,0.0
1634886017478,0.94,0.1508,0.3946,1.19,15.59,-0.16,0.0,0.0,0.0,0.0
1634886017511,0.9371,0.1454,0.3775,3.18,23.27,-0.35,0.0,0.0,0.0,0.0
1634886017544,0.9498,0.1141,0.3494,9.56,47.77,1.62,0.0,0.0,0.0,0.0
1634886017577,0.7931,0.2037,0.5174,-1.48,1.28,2.23,0.0,0.0,0.0,0.0
1634886017610,0.9278,0.1193,0.4317,-1.82,-12.25,-0.1,0.0,0.0,0.0,0.0
1634886017643,0.9544,0.1288,0.4417,1.47,2.84,0.95,0.0,0.0,0.0,0.0
1634886017676,0.8988,0.1422,0.4219,4.07,2.27,0.57,0.0,0.0,0.0,0.0
1634886017709,0.9344,0.1325,0.4444,10.43,5.86,-1.01,0.0,0.0,0.0,0.0
1634886017742,0.8414,0.1718,0.4908,13.61,-23.06,-9.09,0.0,0.0,0.0,0.0
1634886017775,0.783,0.2064,0.5071,0.34,-82.11,-10.92,0.0,0.0,0.0,0.0
1634886017808,0.9129,0.2628,0.3975,-10.44,-141.3,3.7,0.0,0.0,0.0,0.0
1634886017841,1.0033,0.2289,0.2688,-27.54,-187.64,16.29,0.0,0.0,0.0,0.0
1634886017874,1.1639,0.1703,0.1685,-35.25,-91.23,9.65,0.0,0.0,0.0,0.0
1634886017907,1.0865,0.0919,0.0779,-30.95,-30.46,12.61,0.0,0.0,0.0,0.0
1634886017940,1.0606,0.0687,0.097,-24.18,-30.63,20.23,0.0,0.0,0.0,0.0
1634886017973,0.9945,0.0155,0.0799,-18.26,-5.14,16.11,0.0,0.0,0.0,0.0
1634886018006,0.9251,0.0075,0.064,-10.41,6.95,9.15,0.0,0.0,0.0,0.0
1634886018039,0.9742,0.0385,0.0574,1.13,5.56,5.96,0.0,0.0,0.0,0.0
1634886018072,1.0003,0.0463,0.0804,8.4,16.82,4.45,0.0,0.0,0.0,0.0
1634886018105,1.0108,0.016,0.1233,15.42,39.33,3.09,0.0,0.0,0.0,0.0
1634886018138,0.869,0.0211,0.0852,25.59,61.88,-7.48,0.0,0.0,0.0,0.0
1634886018171,0.9952,0.0856,0.1763,33.03,48.99,-6.73,0.0,0.0,0.0,0.0
1634886018204,0.9852,0.0958,0.2268,33.48,63.42,-5.73,0.0,0.0,0.0,0.0
1634886018237,0.8206,0.0761,0.2293,35.04,69.6,-11.64,0.0,0.0,0.0,0.0
1634886018270,0.9608,0.1937,0.3645,25.76,39.8,-8.78,0.0,0.0,0.0,0.0
1634886018303,1.0313,0.1674,0.3326,18.2,-4.27,3.09,0.0,0.0,0.0,0.0
1634886018336,1.0438,0.1376,0.2869,19.87,-18.71,11.04,0.0,0.0,0.0,0.0
1634886018369,1.0301,0.1242,0.2588,29.67,-5.15,12.17,0.0,0.0,0.0,0.0
1634886018402,0.9835,0.1071,0.2334,37.41,-2.92,13.48,0.0,0.0,0.0,0.0
1634886018435,0.9967,0.0992,0.2254,45.3,-11.41,15.79,0.0,0.0,0.0,0.0
1634886018468,0.982,0.0731,0.2618,47.58,0.9,15.26,0.0,0.0,0.0,0.0
1634886018501,0.9483,0.0284,0.1902,52.92,-4.68,16.84,0.0,0.0,0.0,0.0
1634886018534,0.9547,0.0497,0.2798,52.07,-4.33,15.82,0.0,0.0,0.0,0.0
1634886018567,0.9029,0.0331,0.2962,44.08,23.77,7.61,0.0,0.0,0.0,0.0
1634886018600,0.8365,0.0638,0.3211,39.94,62.41,-4.06,0.0,0.0,0.0,0.0
1634886018633,0.8426,0.1576,0.3985,22.46,13.53,-8.12,0.0,0.0,0.0,0.0
1634886018666,1.0272,0.2272,0.3658,11.32,55.48,-17.71,0.0,0.0,0.0,0.0
1634886018699,1.0286,0.2413,0.4371,6.95,80.01,-10.69,0.0,0.0,0.0,0.0
1634886018732,0.8914,0.2001,0.4497,3.06,25.07,-4.15,0.0,0.0,0.0,0.0
1634886018765,0.9244,0.1439,0.4749,0.8,2.93,-5.16,0.0,0.0,0.0,0.0
1634886018798,0.9625,0.0958,0.4029,-2.12,1.42,-6.98,0.0,0.0,0.0,0.0
1634886018831,0.9544,0.088,0.3533,3.76,14.17,-4.31,0.0,0.0,0.0,0.0
1634886018864,0.953,0.1373,0.3797,5.79,22.07,-1.93,0.0,0.0,0.0,0.0
1634886018897,0.919,0.1544,0.4239,1.76,19.97,-2.2,0.0,0.0,0.0,0.0
1634886018930,0.9046,0.1464,0.4353,-0.23,11.02,0.6,0.0,0.0,0.0,0.0
1634886018963,0.9095,0.181,0.4419,-3.56,11.34,1.61,0.0,0.0,0.0,0.0
1634886018996,0.9205,0.1317,0.4673,-3.93,8.79,-0.36,0.0,0.0,0.0,0.0
1634886019029,0.8787,0.1351,0.4427,-4.46,-4.91,-0.29,0.0,0.0,0.0,0.0
1634886019062,0.9517,0.1537,0.4327,0.26,-1.32,-1.74,0.0,0.0,0.0,0.0
1634886019095,0.9093,0.1141,0.3467,13.27,6.91,-3.48,0.0,0.0,0.0,0.0
1634886019128,0.7901,0.2443,0.5801,7.41,-42.21,-17.04,0.0,0.0,0.0,0.0
1634886019161,0.7076,0.3375,0.5596,-27.68,-188.8,-5.44,0.0,0.0,0.0,0.0
1634886019194,1.1981,0.3077,0.345,-48.09,-145.43,4.11,0.0,0.0,0.0,0.0
1634886019227,1.0047,0.3073,0.2984,-65.28,-35.12,-4.15,0.0,0.0,0.0,0.0
1634886019260,1.0443,0.1964,0.2347,-72.66,-66.39,4.86,0.0,0.0,0.0,0.0
1634886019293,1.0409,0.1285,0.1685,-64.02,-72.45,10.37,0.0,0.0,0.0,0.0
1634886019326,1.0084,0.0949,0.1116,-47.86,-18.86,5.18,0.0,0.0,0.0,0.0
1634886019359,0.9813,0.0685,0.0938,-31.62,34.44,-4.12,0.0,0.0,0.0,0.0
1634886019392,0.9371,0.0607,0.106,-18.52,36.81,-9.64,0.0,0.0,0.0,0.0
1634886019425,0.9422,0.0504,0.0865,-5.22,32.7,-15.99,0.0,0.0,0.0,0.0
1634886019458,0.9608,0.0712,0.0977,9.16,33.46,-19.38,0.0,0.0,0.0,0.0
1634886019491,0.9923,0.1007,0.1565,18.34,32.81,-17.71,0.0,0.0,0.0,0.0
1634886019524,1.0228,0.0494,0.0811,31.42,29.54,-13.21,0.0,0.0,0.0,0.0
1634886019557,0.9818,0.0707,0.2019,44.11,31.69,-7.18,0.0,0.0,0.0,0.0
1634886019590,0.9596,0.0595,0.1548,54.65,34.75,-3.85,0.0,0.0,0.0,0.0
1634886019623,0.89,0.09,0.2727,58.75,49.05,-5.96,0.0,0.0,0.0,0.0
1634886019656,0.7369,0.1217,0.3062,60.19,42.4,-18.61,0.0,0.0,0.0,0.0
1634886019689,0.8289,0.2284,0.4124,51.1,41.59,-29.93,0.0,0.0,0.0,0.0
1634886019722,1.474,0.2467,0.8182,25.16,175.45,-31.59,0.0,0.0,0.0,0.0
1634886019755,0.0004,0.2089,0.5083,8.31,38.99,-13.94,0.0,0.0,0.0,0.0
1634886019788,1.3429,0.3124,0.4329,-17.71,-54.63,3.91,0.0,0.0,0.0,0.0
1634886019821,0.9786,0.1976,0.3533,-7.91,-17.9,3.96,0.0,0.0,0.0,0.0
1634886019854,0.7979,0.2286,0.4617,0.2,33.78,-1.42,0.0,0.0,0.0,0.0
1634886019887,0.8394,0.236,0.4598,-1.6,-1.43,1.09,0.0,0.0,0.0,0.0
