time,temp
1648531860032,35.63
1648531860282,35.61
1648531860532,35.61
1648531860782,35.61
1648531861032,35.61
1648531861282,35.66
1648531861532,35.66
1648531861782,35.66
1648531862032,35.66
1648531862282,35.65
1648531862532,35.65
1648531862782,35.65
1648531863032,35.65
1648531863282,35.63
1648531863532,35.63
1648531863782,35.63
1648531864032,35.63
1648531864282,35.63
1648531864532,35.63
1648531864782,35.63
1648531865032,35.63
1648531865282,35.66
1648531865532,35.66
1648531865782,35.66
1648531866032,35.66
1648531866282,35.68
1648531866532,35.68
1648531866782,35.68
1648531867032,35.68
1648531867282,35.68
1648531867532,35.68
1648531867782,35.68
1648531868033,35.68
1648531868283,35.66
1648531868533,35.66
1648531868783,35.66
1648531869033,35.66
1648531869283,35.68
1648531869533,35.68
1648531869783,35.68
1648531870033,35.68
1648531870283,35.71
1648531870533,35.71
1648531870783,35.71
1648531871033,35.71
1648531871283,35.75
1648531871533,35.75
1648531871783,35.75
1648531872033,35.75
1648531872283,35.68
1648531872533,35.68
1648531872783,35.68
1648531873033,35.68
1648531873283,35.73
1648531873533,35.73
1648531873783,35.73
1648531874033,35.73
1648531874283,35.73
1648531874533,35.73
1648531874783,35.73
1648531875033,35.73
1648531875283,35.71
1648531875533,35.71
1648531875783,35.71
1648531876034,35.71
1648531876284,35.65
1648531876534,35.65
1648531876784,35.65
1648531877034,35.65
1648531877284,35.73
1648531877534,35.73
1648531877784,35.73
1648531878034,35.73
1648531878284,35.73
1648531878534,35.73
1648531878784,35.73
1648531879034,35.73
1648531879284,35.79
1648531879534,35.79
1648531879784,35.79
1648531880034,35.79
1648531880284,35.79
1648531880534,35.79
1648531880784,35.79
1648531881034,35.79
1648531881284,35.81
1648531881534,35.81
1648531881784,35.81
1648531882034,35.81
1648531882284,35.77
1648531882534,35.77
1648531882784,35.77
1648531883034,35.77
1648531883284,35.77
1648531883534,35.77
1648531883784,35.77
1648531884034,35.77
1648531884285,35.71
1648531884535,35.71
1648531884785,35.71
1648531885035,35.71
1648531885285,35.68
1648531885535,35.68
1648531885785,35.68
1648531886035,35.68
1648531886285,35.75
1648531886535,35.75
1648531886785,35.75
1648531887035,35.75
1648531887285,35.79
1648531887535,35.79
1648531887785,35.79
1648531888035,35.79
1648531888285,35.77
1648531888535,35.77
1648531888785,35.77
1648531889035,35.77
1648531889285,35.81
1648531889535,35.81
1648531889785,35.81
1648531890035,35.81
1648531890285,35.81
1648531890535,35.81
1648531890785,35.81
1648531891035,35.81
1648531891285,35.87
1648531891535,35.87
1648531891785,35.87
1648531892035,35.87
1648531892286,35.89
1648531892536,35.89
1648531892786,35.89
1648531893036,35.89
1648531893286,35.84
1648531893536,35.84
1648531893786,35.84
1648531894036,35.84
1648531894286,35.84
1648531894536,35.84
1648531894786,35.84
1648531895036,35.84
1648531895286,35.87
1648531895536,35.87
1648531895786,35.87
1648531896036,35.87
1648531896286,35.83
1648531896536,35.83
1648531896786,35.83
1648531897036,35.83
1648531897286,35.83
1648531897536,35.83
1648531897786,35.83
1648531898036,35.83
1648531898286,35.77
1648531898536,35.77
1648531898786,35.77
1648531899036,35.77
1648531899286,35.73
1648531899536,35.73
1648531899786,35.73
1648531900036,35.73
1648531900286,35.68
1648531900537,35.68
1648531900787,35.68
1648531901037,35.68
1648531901287,35.81
1648531901537,35.81
1648531901787,35.81
1648531902037,35.81
1648531902287,35.79
1648531902537,35.79
1648531902787,35.79
1648531903037,35.79
1648531903287,35.77
1648531903537,35.77
1648531903787,35.77
1648531904037,35.77
1648531904287,35.81
1648531904537,35.81
1648531904787,35.81
1648531905037,35.81
1648531905287,35.84
1648531905537,35.84
1648531905787,35.84
1648531906037,35.84
1648531906287,35.83
1648531906537,35.83
1648531906787,35.83
1648531907037,35.83
1648531907287,35.83
1648531907537,35.83
1648531907787,35.83
1648531908037,35.83
1648531908287,35.87
1648531908538,35.87
1648531908788,35.87
1648531909038,35.87
1648531909288,35.87
1648531909538,35.87
1648531909788,35.87
1648531910038,35.87
1648531910288,35.87
1648531910538,35.87
1648531910788,35.87
1648531911038,35.87
1648531911288,35.87
1648531911538,35.87
1648531911788,35.87
1648531912038,35.87
1648531912288,35.89
1648531912538,35.89
1648531912788,35.89
1648531913038,35.89
1648531913288,35.89
1648531913538,35.89
1648531913788,35.89
1648531914038,35.89
1648531914288,35.91
1648531914538,35.91
1648531914788,35.91
1648531915038,35.91
1648531915288,35.91
1648531915538,35.91
1648531915788,35.91
1648531916038,35.91
1648531916288,35.93
1648531916539,35.93
1648531916789,35.93
1648531917039,35.93
1648531917289,35.95
1648531917539,35.95
1648531917789,35.95
1648531918039,35.95
1648531918289,35.95
1648531918539,35.95
1648531918789,35.95
1648531919039,35.95
1648531919289,35.93
1648531919539,35.93
1648531919789,35.93
1648531920039,35.93
1648531920289,35.97
1648531920539,35.97
1648531920789,35.97
1648531921039,35.97
1648531921289,35.95
1648531921539,35.95
1648531921789,35.95
1648531922039,35.95
1648531922289,35.99
1648531922539,35.99
1648531922789,35.99
1648531923039,35.99
1648531923289,36.0
1648531923539,36.0
1648531923789,36.0
1648531924039,36.0
1648531924289,36.0
1648531924539,36.0
1648531924790,36.0
1648531925040,36.0
1648531925290,35.99
1648531925540,35.99
1648531925790,35.99
1648531926040,35.99
1648531926290,36.0
1648531926540,36.0
1648531926790,36.0
1648531927040,36.0
1648531927290,35.99
1648531927540,35.99
1648531927790,35.99
1648531928040,35.99
1648531928290,35.99
1648531928540,35.99
1648531928790,35.99
1648531929040,35.99
1648531929290,35.99
1648531929540,35.99
1648531929790,35.99
1648531930040,35.99
1648531930290,36.03
1648531930540,36.03
1648531930790,36.03
1648531931040,36.03
1648531931290,36.05
1648531931540,36.05
1648531931790,36.05
1648531932040,36.05
1648531932290,36.07
1648531932540,36.07
1648531932791,36.07
1648531933041,36.07
1648531933291,36.07
1648531933541,36.07
1648531933791,36.07
1648531934041,36.07
1648531934291,36.0
1648531934541,36.0
1648531934791,36.0
1648531935041,36.0
1648531935291,36.09
1648531935541,36.09
1648531935791,36.09
1648531936041,36.09
1648531936291,36.03
1648531936541,36.03
1648531936791,36.03
1648531937041,36.03
1648531937291,36.05
1648531937541,36.05
1648531937791,36.05
1648531938041,36.05
1648531938291,36.07
1648531938541,36.07
1648531938791,36.07
1648531939041,36.07
1648531939291,36.09
1648531939541,36.09
1648531939791,36.09
1648531940041,36.09
1648531940291,36.07
1648531940541,36.07
1648531940791,36.07
1648531941042,36.07
1648531941292,36.07
1648531941542,36.07
1648531941792,36.07
1648531942042,36.07
1648531942292,36.09
1648531942542,36.09
1648531942792,36.09
1648531943042,36.09
1648531943292,36.13
1648531943542,36.13
1648531943792,36.13
1648531944042,36.13
1648531944292,36.07
1648531944542,36.07
1648531944792,36.07
1648531945042,36.07
1648531945292,36.07
1648531945542,36.07
1648531945792,36.07
1648531946042,36.07
1648531946292,36.05
1648531946542,36.05
1648531946792,36.05
1648531947042,36.05
1648531947292,36.05
1648531947542,36.05
1648531947792,36.05
1648531948042,36.05
1648531948292,36.0
1648531948542,36.0
1648531948792,36.0
1648531949043,36.0
1648531949293,35.95
1648531949543,35.95
1648531949793,35.95
1648531950043,35.95
1648531950293,36.0
1648531950543,36.0
1648531950793,36.0
1648531951043,36.0
1648531951293,35.89
1648531951543,35.89
1648531951793,35.89
1648531952043,35.89
1648531952293,36.0
1648531952543,36.0
1648531952793,36.0
1648531953043,36.0
1648531953293,36.03
1648531953543,36.03
1648531953793,36.03
1648531954043,36.03
1648531954293,36.09
1648531954543,36.09
1648531954793,36.09
1648531955043,36.09
1648531955293,36.09
1648531955543,36.09
1648531955793,36.09
1648531956043,36.09
1648531956293,36.07
1648531956543,36.07
1648531956793,36.07
1648531957044,36.07
1648531957294,36.03
1648531957544,36.03
1648531957794,36.03
1648531958044,36.03
1648531958294,36.05
1648531958544,36.05
1648531958794,36.05
1648531959044,36.05
1648531959294,36.07
1648531959544,36.07
1648531959794,36.07
1648531960044,36.07
1648531960294,36.09
1648531960544,36.09
1648531960794,36.09
1648531961044,36.09
1648531961294,36.09
1648531961544,36.09
1648531961794,36.09
1648531962044,36.09
1648531962294,36.15
1648531962544,36.15
1648531962794,36.15
1648531963044,36.15
1648531963294,36.13
1648531963544,36.13
1648531963794,36.13
1648531964044,36.13
1648531964294,36.13
1648531964544,36.13
1648531964794,36.13
1648531965044,36.13
1648531965295,36.13
1648531965545,36.13
1648531965795,36.13
1648531966045,36.13
1648531966295,36.16
1648531966545,36.16
1648531966795,36.16
1648531967045,36.16
1648531967295,36.18
1648531967545,36.18
1648531967795,36.18
1648531968045,36.18
1648531968295,36.18
1648531968545,36.18
1648531968795,36.18
1648531969045,36.18
1648531969295,36.18
1648531969545,36.18
1648531969795,36.18
1648531970045,36.18
1648531970295,36.21
1648531970545,36.21
1648531970795,36.21
1648531971045,36.21
1648531971295,36.21
1648531971545,36.21
1648531971795,36.21
1648531972045,36.21
1648531972295,36.23
1648531972545,36.23
1648531972795,36.23
1648531973045,36.23
1648531973296,36.18
1648531973546,36.18
1648531973796,36.18
1648531974046,36.18
1648531974296,36.18
1648531974546,36.18
1648531974796,36.18
1648531975046,36.18
1648531975296,36.21
1648531975546,36.21
1648531975796,36.21
1648531976046,36.21
1648531976296,36.16
1648531976546,36.16
1648531976796,36.16
1648531977046,36.16
1648531977296,36.15
1648531977546,36.15
1648531977796,36.15
1648531978046,36.15
1648531978296,36.13
1648531978546,36.13
1648531978796,36.13
1648531979046,36.13
1648531979296,36.13
1648531979546,36.13
1648531979796,36.13
1648531980046,36.13
1648531980296,36.16
1648531980546,36.16
1648531980796,36.16
1648531981046,36.16
1648531981296,36.16
1648531981547,36.16
1648531981797,36.16
1648531982047,36.16
1648531982297,36.18
1648531982547,36.18
1648531982797,36.18
1648531983047,36.18
1648531983297,36.18
1648531983547,36.18
1648531983797,36.18
1648531984047,36.18
1648531984297,36.16
1648531984547,36.16
1648531984797,36.16
1648531985047,36.16
1648531985297,36.16
1648531985547,36.16
1648531985797,36.16
1648531986047,36.16
1648531986297,36.23
1648531986547,36.23
1648531986797,36.23
1648531987047,36.23
1648531987297,36.27
1648531987547,36.27
1648531987797,36.27
1648531988047,36.27
1648531988297,36.25
1648531988547,36.25
1648531988797,36.25
1648531989047,36.25
1648531989297,36.25
1648531989548,36.25
1648531989798,36.25
1648531990048,36.25
1648531990298,36.25
1648531990548,36.25
1648531990798,36.25
1648531991048,36.25
1648531991298,36.23
1648531991548,36.23
1648531991798,36.23
1648531992048,36.23
1648531992298,36.25
1648531992548,36.25
1648531992798,36.25
1648531993048,36.25
1648531993298,36.25
1648531993548,36.25
1648531993798,36.25
1648531994048,36.25
1648531994298,36.23
1648531994548,36.23
1648531994798,36.23
1648531995048,36.23
1648531995298,36.16
1648531995548,36.16
1648531995798,36.16
1648531996048,36.16
1648531996298,36.11
1648531996548,36.11
1648531996798,36.11
1648531997048,36.11
1648531997298,36.18
1648531997548,36.18
1648531997799,36.18
1648531998049,36.18
1648531998299,36.13
1648531998549,36.13
1648531998799,36.13
1648531999049,36.13
1648531999299,36.16
1648531999549,36.16
1648531999799,36.16
1648532000049,36.16
1648532000299,36.23
1648532000549,36.23
1648532000799,36.23
1648532001049,36.23
1648532001299,36.27
1648532001549,36.27
1648532001799,36.27
1648532002049,36.27
1648532002299,36.27
1648532002549,36.27
1648532002799,36.27
1648532003049,36.27
1648532003299,36.27
1648532003549,36.27
1648532003799,36.27
1648532004049,36.27
1648532004299,36.27
1648532004549,36.27
1648532004799,36.27
1648532005049,36.27
1648532005299,36.29
1648532005549,36.29
1648532005800,36.29
1648532006050,36.29
1648532006300,36.27
1648532006550,36.27
1648532006800,36.27
1648532007050,36.27
1648532007300,36.25
1648532007550,36.25
1648532007800,36.25
1648532008050,36.25
1648532008300,36.31
1648532008550,36.31
1648532008800,36.31
1648532009050,36.31
1648532009300,36.27
1648532009550,36.27
1648532009800,36.27
1648532010050,36.27
1648532010300,36.27
1648532010550,36.27
1648532010800,36.27
1648532011050,36.27
1648532011300,36.29
1648532011550,36.29
1648532011800,36.29
1648532012050,36.29
1648532012300,36.29
1648532012550,36.29
1648532012800,36.29
1648532013050,36.29
1648532013300,36.29
1648532013550,36.29
1648532013801,36.29
1648532014051,36.29
1648532014301,36.31
1648532014551,36.31
1648532014801,36.31
1648532015051,36.31
1648532015301,36.31
1648532015551,36.31
1648532015801,36.31
1648532016051,36.31
1648532016301,36.33
1648532016551,36.33
1648532016801,36.33
1648532017051,36.33
1648532017301,36.33
1648532017551,36.33
1648532017801,36.33
1648532018051,36.33
1648532018301,36.33
1648532018551,36.33
1648532018801,36.33
1648532019051,36.33
1648532019301,36.27
1648532019551,36.27
1648532019801,36.27
1648532020051,36.27
1648532020301,36.29
1648532020551,36.29
1648532020801,36.29
1648532021051,36.29
1648532021301,36.27
1648532021551,36.27
1648532021801,36.27
1648532022052,36.27
1648532022302,36.27
1648532022552,36.27
1648532022802,36.27
1648532023052,36.27
1648532023302,36.25
1648532023552,36.25
1648532023802,36.25
1648532024052,36.25
1648532024302,36.21
1648532024552,36.21
1648532024802,36.21
1648532025052,36.21
1648532025302,36.23
1648532025552,36.23
1648532025802,36.23
1648532026052,36.23
1648532026302,36.18
1648532026552,36.18
1648532026802,36.18
1648532027052,36.18
1648532027302,36.27
1648532027552,36.27
1648532027802,36.27
1648532028052,36.27
1648532028302,36.29
1648532028552,36.29
1648532028802,36.29
1648532029052,36.29
1648532029302,36.27
1648532029552,36.27
1648532029802,36.27
1648532030053,36.27
1648532030303,36.33
1648532030553,36.33
1648532030803,36.33
1648532031053,36.33
1648532031303,36.34
1648532031553,36.34
1648532031803,36.34
1648532032053,36.34
1648532032303,36.34
1648532032553,36.34
1648532032803,36.34
1648532033053,36.34
1648532033303,36.37
1648532033553,36.37
1648532033803,36.37
1648532034053,36.37
1648532034303,36.34
1648532034553,36.34
1648532034803,36.34
1648532035053,36.34
1648532035303,36.34
1648532035553,36.34
1648532035803,36.34
1648532036053,36.34
1648532036303,36.37
1648532036553,36.37
1648532036803,36.37
1648532037053,36.37
1648532037303,36.34
1648532037553,36.34
1648532037803,36.34
1648532038053,36.34
1648532038304,36.39
1648532038554,36.39
1648532038804,36.39
1648532039054,36.39
1648532039304,36.39
1648532039554,36.39
1648532039804,36.39
1648532040054,36.39
1648532040304,36.41
1648532040554,36.41
1648532040804,36.41
1648532041054,36.41
1648532041304,36.43
1648532041554,36.43
1648532041804,36.43
1648532042054,36.43
1648532042304,36.45
1648532042554,36.45
1648532042804,36.45
1648532043054,36.45
1648532043304,36.45
1648532043554,36.45
1648532043804,36.45
1648532044054,36.45
1648532044304,36.43
1648532044554,36.43
1648532044804,36.43
1648532045054,36.43
1648532045304,36.41
1648532045554,36.41
1648532045804,36.41
1648532046054,36.41
1648532046305,36.41
1648532046555,36.41
1648532046805,36.41
1648532047055,36.41
1648532047305,36.41
1648532047555,36.41
1648532047805,36.41
1648532048055,36.41
1648532048305,36.41
1648532048555,36.41
1648532048805,36.41
1648532049055,36.41
1648532049305,36.45
1648532049555,36.45
1648532049805,36.45
1648532050055,36.45
1648532050305,36.45
1648532050555,36.45
1648532050805,36.45
1648532051055,36.45
1648532051305,36.47
1648532051555,36.47
1648532051805,36.47
1648532052055,36.47
1648532052305,36.47
1648532052555,36.47
1648532052805,36.47
1648532053055,36.47
1648532053305,36.45
1648532053555,36.45
1648532053805,36.45
1648532054055,36.45
1648532054306,36.41
1648532054556,36.41
1648532054806,36.41
1648532055056,36.41
1648532055306,36.47
1648532055556,36.47
1648532055806,36.47
1648532056056,36.47
1648532056306,36.47
1648532056556,36.47
1648532056806,36.47
1648532057056,36.47
1648532057306,36.47
1648532057556,36.47
1648532057806,36.47
1648532058056,36.47
1648532058306,36.49
1648532058556,36.49
1648532058806,36.49
1648532059056,36.49
1648532059306,36.49
1648532059556,36.49
1648532059806,36.49
1648532060056,36.49
1648532060306,36.5
1648532060556,36.5
1648532060806,36.5
1648532061056,36.5
1648532061306,36.5
1648532061556,36.5
1648532061806,36.5
1648532062056,36.5
1648532062306,36.5
1648532062557,36.5
1648532062807,36.5
1648532063057,36.5
1648532063307,36.53
1648532063557,36.53
1648532063807,36.53
1648532064057,36.53
1648532064307,36.53
1648532064557,36.53
1648532064807,36.53
1648532065057,36.53
1648532065307,36.5
1648532065557,36.5
1648532065807,36.5
1648532066057,36.5
1648532066307,36.49
1648532066557,36.49
1648532066807,36.49
1648532067057,36.49
1648532067307,36.49
1648532067557,36.49
1648532067807,36.49
1648532068057,36.49
1648532068307,36.5
1648532068557,36.5
1648532068807,36.5
1648532069057,36.5
1648532069307,36.53
1648532069557,36.53
1648532069807,36.53
1648532070057,36.53
1648532070307,36.47
1648532070558,36.47
1648532070808,36.47
1648532071058,36.47
1648532071308,36.53
1648532071558,36.53
1648532071808,36.53
1648532072058,36.53
1648532072308,36.53
1648532072558,36.53
1648532072808,36.53
1648532073058,36.53
1648532073308,36.55
1648532073558,36.55
1648532073808,36.55
1648532074058,36.55
1648532074308,36.55
1648532074558,36.55
1648532074808,36.55
1648532075058,36.55
1648532075308,36.55
1648532075558,36.55
1648532075808,36.55
1648532076058,36.55
1648532076308,36.57
1648532076558,36.57
1648532076808,36.57
1648532077058,36.57
1648532077308,36.53
1648532077558,36.53
1648532077808,36.53
1648532078058,36.53
1648532078308,36.55
1648532078558,36.55
1648532078809,36.55
1648532079059,36.55
1648532079309,36.55
1648532079559,36.55
1648532079809,36.55
1648532080059,36.55
1648532080309,36.53
1648532080559,36.53
1648532080809,36.53
1648532081059,36.53
1648532081309,36.57
1648532081559,36.57
1648532081809,36.57
1648532082059,36.57
1648532082309,36.57
1648532082559,36.57
1648532082809,36.57
1648532083059,36.57
1648532083309,36.55
1648532083559,36.55
1648532083809,36.55
1648532084059,36.55
1648532084309,36.55
1648532084559,36.55
1648532084809,36.55
1648532085059,36.55
1648532085309,36.57
1648532085559,36.57
1648532085809,36.57
1648532086059,36.57
1648532086309,36.55
1648532086559,36.55
1648532086810,36.55
1648532087060,36.55
1648532087310,36.59
1648532087560,36.59
1648532087810,36.59
1648532088060,36.59
1648532088310,36.59
1648532088560,36.59
1648532088810,36.59
1648532089060,36.59
1648532089310,36.61
1648532089560,36.61
1648532089810,36.61
1648532090060,36.61
1648532090310,36.59
1648532090560,36.59
1648532090810,36.59
1648532091060,36.59
1648532091310,36.63
1648532091560,36.63
1648532091810,36.63
1648532092060,36.63
1648532092310,36.63
1648532092560,36.63
1648532092810,36.63
1648532093060,36.63
1648532093310,36.63
1648532093560,36.63
1648532093810,36.63
1648532094060,36.63
1648532094310,36.63
1648532094560,36.63
1648532094811,36.63
1648532095061,36.63
1648532095311,36.59
1648532095561,36.59
1648532095811,36.59
1648532096061,36.59
1648532096311,36.57
1648532096561,36.57
1648532096811,36.57
1648532097061,36.57
1648532097311,36.55
1648532097561,36.55
1648532097811,36.55
1648532098061,36.55
1648532098311,36.53
1648532098561,36.53
1648532098811,36.53
1648532099061,36.53
1648532099311,36.53
1648532099561,36.53
1648532099811,36.53
1648532100061,36.53
1648532100311,36.53
1648532100561,36.53
1648532100811,36.53
1648532101061,36.53
1648532101311,36.53
1648532101561,36.53
1648532101811,36.53
1648532102061,36.53
1648532102311,36.55
1648532102561,36.55
1648532102811,36.55
1648532103062,36.55
1648532103312,36.55
1648532103562,36.55
1648532103812,36.55
1648532104062,36.55
1648532104312,36.61
1648532104562,36.61
1648532104812,36.61
1648532105062,36.61
1648532105312,36.57
1648532105562,36.57
1648532105812,36.57
1648532106062,36.57
1648532106312,36.55
1648532106562,36.55
1648532106812,36.55
1648532107062,36.55
1648532107312,36.47
1648532107562,36.47
1648532107812,36.47
1648532108062,36.47
1648532108312,36.57
1648532108562,36.57
1648532108812,36.57
1648532109062,36.57
1648532109312,36.61
1648532109562,36.61
1648532109812,36.61
1648532110062,36.61
1648532110312,36.63
1648532110562,36.63
1648532110812,36.63
1648532111063,36.63
1648532111313,36.61
1648532111563,36.61
1648532111813,36.61
1648532112063,36.61
1648532112313,36.63
1648532112563,36.63
1648532112813,36.63
1648532113063,36.63
1648532113313,36.63
1648532113563,36.63
1648532113813,36.63
1648532114063,36.63
1648532114313,36.65
1648532114563,36.65
1648532114813,36.65
1648532115063,36.65
1648532115313,36.66
1648532115563,36.66
1648532115813,36.66
1648532116063,36.66
1648532116313,36.66
1648532116563,36.66
1648532116813,36.66
1648532117063,36.66
1648532117313,36.68
1648532117563,36.68
1648532117813,36.68
1648532118063,36.68
1648532118313,36.65
1648532118563,36.65
1648532118813,36.65
1648532119063,36.65
1648532119314,36.68
1648532119564,36.68
1648532119814,36.68
1648532120064,36.68
1648532120314,36.68
1648532120564,36.68
1648532120814,36.68
1648532121064,36.68
1648532121314,36.71
1648532121564,36.71
1648532121814,36.71
1648532122064,36.71
1648532122314,36.68
1648532122564,36.68
1648532122814,36.68
1648532123064,36.68
1648532123314,36.68
1648532123564,36.68
1648532123814,36.68
1648532124064,36.68
1648532124314,36.68
1648532124564,36.68
1648532124814,36.68
1648532125064,36.68
1648532125314,36.66
1648532125564,36.66
1648532125814,36.66
1648532126064,36.66
1648532126314,36.66
1648532126564,36.66
1648532126814,36.66
1648532127064,36.66
1648532127315,36.66
1648532127565,36.66
1648532127815,36.66
1648532128065,36.66
1648532128315,36.66
1648532128565,36.66
1648532128815,36.66
1648532129065,36.66
1648532129315,36.66
1648532129565,36.66
1648532129815,36.66
1648532130065,36.66
1648532130315,36.73
1648532130565,36.73
1648532130815,36.73
1648532131065,36.73
1648532131315,36.73
1648532131565,36.73
1648532131815,36.73
1648532132065,36.73
1648532132315,36.71
1648532132565,36.71
1648532132815,36.71
1648532133065,36.71
1648532133315,36.66
1648532133565,36.66
1648532133815,36.66
1648532134065,36.66
1648532134315,36.73
1648532134565,36.73
1648532134815,36.73
1648532135065,36.73
1648532135315,36.75
1648532135566,36.75
1648532135816,36.75
1648532136066,36.75
1648532136316,36.73
1648532136566,36.73
1648532136816,36.73
1648532137066,36.73
1648532137316,36.77
1648532137566,36.77
1648532137816,36.77
1648532138066,36.77
1648532138316,36.77
1648532138566,36.77
1648532138816,36.77
1648532139066,36.77
1648532139316,36.75
1648532139566,36.75
1648532139816,36.75
1648532140066,36.75
1648532140316,36.79
1648532140566,36.79
1648532140816,36.79
1648532141066,36.79
1648532141316,36.77
1648532141566,36.77
1648532141816,36.77
1648532142066,36.77
1648532142316,36.77
1648532142566,36.77
1648532142816,36.77
1648532143066,36.77
1648532143316,36.75
1648532143567,36.75
1648532143817,36.75
1648532144067,36.75
1648532144317,36.75
1648532144567,36.75
1648532144817,36.75
1648532145067,36.75
1648532145317,36.77
1648532145567,36.77
1648532145817,36.77
1648532146067,36.77
1648532146317,36.79
1648532146567,36.79
1648532146817,36.79
1648532147067,36.79
1648532147317,36.79
1648532147567,36.79
1648532147817,36.79
1648532148067,36.79
1648532148317,36.83
1648532148567,36.83
1648532148817,36.83
1648532149067,36.83
1648532149317,36.77
1648532149567,36.77
1648532149817,36.77
1648532150067,36.77
1648532150317,36.79
1648532150567,36.79
1648532150817,36.79
1648532151067,36.79
1648532151317,36.79
1648532151568,36.79
1648532151818,36.79
1648532152068,36.79
1648532152318,36.79
1648532152568,36.79
1648532152818,36.79
1648532153068,36.79
1648532153318,36.77
1648532153568,36.77
1648532153818,36.77
1648532154068,36.77
1648532154318,36.79
1648532154568,36.79
1648532154818,36.79
1648532155068,36.79
1648532155318,36.79
1648532155568,36.79
1648532155818,36.79
1648532156068,36.79
1648532156318,36.81
1648532156568,36.81
1648532156818,36.81
1648532157068,36.81
1648532157318,36.79
1648532157568,36.79
1648532157818,36.79
1648532158068,36.79
1648532158318,36.81
1648532158568,36.81
1648532158818,36.81
1648532159068,36.81
1648532159318,36.81
1648532159568,36.81
1648532159819,36.81
1648532160069,36.81
1648532160319,36.75
1648532160569,36.75
1648532160819,36.75
1648532161069,36.75
1648532161319,36.77
1648532161569,36.77
1648532161819,36.77
1648532162069,36.77
1648532162319,36.81
1648532162569,36.81
1648532162819,36.81
1648532163069,36.81
1648532163319,36.81
1648532163569,36.81
1648532163819,36.81
1648532164069,36.81
1648532164319,36.79
1648532164569,36.79
1648532164819,36.79
1648532165069,36.79
1648532165319,36.83
1648532165569,36.83
1648532165819,36.83
1648532166069,36.83
1648532166319,36.75
1648532166569,36.75
1648532166819,36.75
1648532167069,36.75
1648532167319,36.77
1648532167569,36.77
1648532167820,36.77
1648532168070,36.77
1648532168320,36.75
1648532168570,36.75
1648532168820,36.75
1648532169070,36.75
1648532169320,36.73
1648532169570,36.73
1648532169820,36.73
1648532170070,36.73
1648532170320,36.75
1648532170570,36.75
1648532170820,36.75
1648532171070,36.75
1648532171320,36.75
1648532171570,36.75
1648532171820,36.75
1648532172070,36.75
1648532172320,36.79
1648532172570,36.79
1648532172820,36.79
1648532173070,36.79
1648532173320,36.79
1648532173570,36.79
1648532173820,36.79
1648532174070,36.79
1648532174320,36.81
1648532174570,36.81
1648532174820,36.81
1648532175070,36.81
1648532175320,36.81
1648532175570,36.81
1648532175820,36.81
1648532176071,36.81
1648532176321,36.81
1648532176571,36.81
1648532176821,36.81
1648532177071,36.81
1648532177321,36.81
1648532177571,36.81
1648532177821,36.81
1648532178071,36.81
1648532178321,36.79
1648532178571,36.79
1648532178821,36.79
1648532179071,36.79
1648532179321,36.79
1648532179571,36.79
1648532179821,36.79
1648532180071,36.79
1648532180321,36.81
1648532180571,36.81
1648532180821,36.81
1648532181071,36.81
1648532181321,36.83
1648532181571,36.83
1648532181821,36.83
1648532182071,36.83
1648532182321,36.83
1648532182571,36.83
1648532182821,36.83
1648532183071,36.83
1648532183321,36.81
1648532183571,36.81
1648532183821,36.81
1648532184072,36.81
1648532184322,36.84
1648532184572,36.84
1648532184822,36.84
1648532185072,36.84
1648532185322,36.84
1648532185572,36.84
1648532185822,36.84
1648532186072,36.84
1648532186322,36.84
1648532186572,36.84
1648532186822,36.84
1648532187072,36.84
1648532187322,36.84
1648532187572,36.84
1648532187822,36.84
1648532188072,36.84
1648532188322,36.84
1648532188572,36.84
1648532188822,36.84
1648532189072,36.84
1648532189322,36.87
1648532189572,36.87
1648532189822,36.87
1648532190072,36.87
1648532190322,36.87
1648532190572,36.87
1648532190822,36.87
1648532191072,36.87
1648532191322,36.84
1648532191572,36.84
1648532191822,36.84
1648532192073,36.84
1648532192323,36.87
1648532192573,36.87
1648532192823,36.87
1648532193073,36.87
1648532193323,36.89
1648532193573,36.89
1648532193823,36.89
1648532194073,36.89
1648532194323,36.91
1648532194573,36.91
1648532194823,36.91
1648532195073,36.91
1648532195323,36.89
1648532195573,36.89
1648532195823,36.89
1648532196073,36.89
1648532196323,36.91
1648532196573,36.91
1648532196823,36.91
1648532197073,36.91
1648532197323,36.87
1648532197573,36.87
1648532197823,36.87
1648532198073,36.87
1648532198323,36.89
1648532198573,36.89
1648532198823,36.89
1648532199073,36.89
1648532199323,36.84
1648532199573,36.84
1648532199823,36.84
1648532200073,36.84
1648532200324,36.87
1648532200574,36.87
1648532200824,36.87
1648532201074,36.87
1648532201324,36.89
1648532201574,36.89
1648532201824,36.89
1648532202074,36.89
1648532202324,36.87
1648532202574,36.87
1648532202824,36.87
1648532203074,36.87
1648532203324,36.89
1648532203574,36.89
1648532203824,36.89
1648532204074,36.89
1648532204324,36.89
1648532204574,36.89
1648532204824,36.89
1648532205074,36.89
1648532205324,36.89
1648532205574,36.89
1648532205824,36.89
1648532206074,36.89
1648532206324,36.89
1648532206574,36.89
1648532206824,36.89
1648532207074,36.89
1648532207324,36.87
1648532207574,36.87
1648532207824,36.87
1648532208074,36.87
1648532208325,36.89
1648532208575,36.89
1648532208825,36.89
1648532209075,36.89
1648532209325,36.87
1648532209575,36.87
