time,eda
1634886104008,0.123015
1634886104258,0.121734
1634886104508,0.123015
1634886104759,0.116608
1634886105009,0.116608
1634886105259,0.119171
1634886105509,0.120452
1634886105759,0.120452
1634886106009,0.121734
1634886106259,0.116608
1634886106509,0.137111
1634886106759,0.116608
1634886107009,0.120452
1634886107259,0.121734
1634886107509,0.121734
1634886107759,0.11789
1634886108009,0.116608
1634886108259,0.116608
1634886108509,0.119171
1634886108759,0.120452
1634886109009,0.123015
1634886109259,0.121734
1634886109509,0.115327
1634886109759,0.116608
1634886110009,0.11789
1634886110259,0.119171
1634886110509,0.121734
1634886110759,0.11789
1634886111009,0.116608
1634886111259,0.116608
1634886111509,0.120452
1634886111759,0.120452
1634886112009,0.123015
1634886112259,0.119171
1634886112509,0.119171
1634886112759,0.119171
1634886113010,0.121734
1634886113260,0.121734
1634886113510,0.123015
1634886113760,0.120452
1634886114010,0.119171
1634886114260,0.11789
1634886114510,0.11789
1634886114760,0.119171
1634886115010,0.116608
1634886115260,0.119171
1634886115510,0.120452
1634886115760,0.111483
1634886116010,0.119171
1634886116260,0.11789
1634886116510,0.11789
1634886116760,0.120452
1634886117010,0.116608
1634886117260,0.116608
1634886117510,0.120452
1634886117760,0.119171
1634886118010,0.119171
1634886118260,0.11789
1634886118510,0.112764
1634886118760,0.112764
1634886119010,0.114045
1634886119260,0.11789
1634886119510,0.11789
1634886119760,0.11789
1634886120010,0.112764
1634886120260,0.111483
1634886120510,0.112764
1634886120760,0.116608
1634886121010,0.124297
1634886121261,0.126859
1634886121511,0.120452
1634886121761,0.123015
1634886122011,0.11789
1634886122261,0.121734
1634886122511,0.121734
1634886122761,0.121734
1634886123011,0.116608
1634886123261,0.116608
1634886123511,0.116608
1634886123761,0.120452
1634886124011,0.120452
1634886124261,0.121734
1634886124511,0.11789
1634886124761,0.11789
1634886125011,0.116608
1634886125261,0.121734
1634886125511,0.121734
1634886125761,0.121734
1634886126011,0.120452
1634886126261,0.11789
1634886126511,0.11789
1634886126761,0.119171
1634886127011,0.121734
1634886127261,0.120452
1634886127511,0.121734
1634886127761,0.11789
1634886128011,0.116608
1634886128261,0.116608
1634886128511,0.120452
1634886128761,0.121734
1634886129011,0.121734
1634886129261,0.11789
1634886129512,0.116608
1634886129762,0.119171
1634886130012,0.120452
1634886130262,0.121734
1634886130512,0.121734
1634886130762,0.116608
1634886131012,0.11789
1634886131262,0.120452
1634886131512,0.119171
1634886131762,0.121734
1634886132012,0.121734
1634886132262,0.11789
1634886132512,0.11789
1634886132762,0.11789
1634886133012,0.121734
1634886133262,0.121734
1634886133512,0.121734
1634886133762,0.11789
1634886134012,0.116608
1634886134262,0.119171
1634886134512,0.120452
1634886134762,0.120452
1634886135012,0.121734
1634886135262,0.119171
1634886135512,0.11789
1634886135762,0.119171
1634886136012,0.119171
1634886136262,0.121734
1634886136512,0.11789
1634886136762,0.121734
1634886137012,0.11789
1634886137262,0.120452
1634886137512,0.123015
1634886137762,0.123015
1634886138013,0.124297
1634886138263,0.121734
1634886138513,0.11789
1634886138763,0.116608
1634886139013,0.121734
1634886139263,0.121734
1634886139513,0.11789
1634886139763,0.123015
1634886140013,0.116608
1634886140263,0.116608
1634886140513,0.119171
1634886140763,0.120452
1634886141013,0.119171
1634886141263,0.119171
1634886141513,0.115327
1634886141763,0.11789
1634886142013,0.116608
1634886142263,0.11789
1634886142513,0.119171
1634886142763,0.11789
1634886143013,0.119171
1634886143263,0.114045
1634886143513,0.11789
1634886143763,0.121734
1634886144013,0.124297
1634886144263,0.123015
1634886144513,0.11789
1634886144763,0.11789
1634886145013,0.119171
1634886145263,0.120452
1634886145513,0.121734
1634886145763,0.123015
1634886146013,0.11789
1634886146264,0.119171
1634886146514,0.119171
1634886146764,0.121734
1634886147014,0.121734
1634886147264,0.123015
1634886147514,0.119171
1634886147764,0.119171
1634886148014,0.120452
1634886148264,0.123015
1634886148514,0.121734
1634886148764,0.123015
1634886149014,0.119171
1634886149264,0.120452
1634886149514,0.120452
1634886149764,0.121734
1634886150014,0.124297
1634886150264,0.124297
1634886150514,0.119171
1634886150764,0.119171
1634886151014,0.119171
1634886151264,0.119171
1634886151514,0.120452
1634886151764,0.123015
1634886152014,0.123015
1634886152264,0.119171
1634886152514,0.120452
1634886152764,0.120452
1634886153014,0.121734
1634886153264,0.123015
1634886153514,0.121734
1634886153764,0.119171
1634886154014,0.119171
1634886154264,0.11789
1634886154515,0.121734
1634886154765,0.121734
1634886155015,0.123015
1634886155265,0.119171
1634886155515,0.119171
1634886155765,0.119171
1634886156015,0.121734
1634886156265,0.120452
1634886156515,0.123015
1634886156765,0.120452
1634886157015,0.11789
1634886157265,0.119171
1634886157515,0.123015
1634886157765,0.123015
1634886158015,0.123015
1634886158265,0.119171
1634886158515,0.119171
1634886158765,0.119171
1634886159015,0.121734
1634886159265,0.121734
1634886159515,0.123015
1634886159765,0.123015
1634886160015,0.119171
1634886160265,0.119171
1634886160515,0.120452
1634886160765,0.123015
1634886161015,0.123015
1634886161265,0.121734
1634886161515,0.134548
1634886161765,0.119171
1634886162015,0.119171
1634886162265,0.123015
1634886162515,0.121734
1634886162766,0.123015
1634886163016,0.120452
1634886163266,0.120452
1634886163516,0.119171
1634886163766,0.124297
1634886164016,0.121734
1634886164266,0.123015
1634886164516,0.11789
1634886164766,0.11789
1634886165016,0.11789
1634886165266,0.121734
1634886165516,0.124297
1634886165766,0.124297
1634886166016,0.124297
1634886166266,0.124297
1634886166516,0.125578
1634886166766,0.123015
1634886167016,0.124297
1634886167266,0.128141
1634886167516,0.123015
1634886167766,0.119171
1634886168016,0.119171
1634886168266,0.120452
1634886168516,0.121734
1634886168766,0.123015
1634886169016,0.128141
1634886169266,0.125578
1634886169516,0.125578
1634886169766,0.125578
1634886170016,0.128141
1634886170266,0.128141
1634886170516,0.129422
1634886170766,0.125578
1634886171016,0.126859
1634886171267,0.125578
1634886171517,0.128141
1634886171767,0.128141
1634886172017,0.126859
1634886172267,0.124297
1634886172517,0.124297
1634886172767,0.124297
1634886173017,0.126859
1634886173267,0.128141
1634886173517,0.128141
1634886173767,0.124297
1634886174017,0.121734
1634886174267,0.123015
1634886174517,0.125578
1634886174767,0.125578
1634886175017,0.126859
1634886175267,0.126859
1634886175517,0.123015
1634886175767,0.123015
1634886176017,0.126859
1634886176267,0.126859
1634886176517,0.126859
1634886176767,0.128141
1634886177017,0.125578
1634886177267,0.124297
1634886177517,0.124297
1634886177767,0.128141
1634886178017,0.125578
1634886178267,0.126859
1634886178517,0.121734
1634886178767,0.124297
1634886179017,0.123015
1634886179267,0.126859
1634886179518,0.125578
1634886179768,0.126859
1634886180018,0.125578
1634886180268,0.124297
1634886180518,0.120452
1634886180768,0.125578
1634886181018,0.125578
1634886181268,0.128141
1634886181518,0.124297
1634886181768,0.121734
1634886182018,0.123015
1634886182268,0.126859
1634886182518,0.128141
1634886182768,0.128141
1634886183018,0.123015
1634886183268,0.123015
1634886183518,0.124297
1634886183768,0.128141
1634886184018,0.120452
1634886184268,0.126859
1634886184518,0.121734
1634886184768,0.125578
1634886185018,0.126859
1634886185268,0.129422
1634886185518,0.130704
1634886185768,0.130704
1634886186018,0.125578
1634886186268,0.126859
1634886186518,0.126859
1634886186768,0.138392
1634886187018,0.130704
1634886187268,0.130704
1634886187518,0.129422
1634886187769,0.128141
1634886188019,0.129422
1634886188269,0.133266
1634886188519,0.130704
1634886188769,0.129422
1634886189019,0.125578
1634886189269,0.125578
1634886189519,0.124297
1634886189769,0.125578
1634886190019,0.126859
1634886190269,0.128141
1634886190519,0.124297
1634886190769,0.124297
1634886191019,0.124297
1634886191269,0.128141
1634886191519,0.126859
1634886191769,0.124297
1634886192019,0.123015
1634886192269,0.124297
1634886192519,0.123015
1634886192769,0.126859
1634886193019,0.129422
1634886193269,0.130704
1634886193519,0.128141
1634886193769,0.129422
1634886194019,0.128141
1634886194269,0.128141
1634886194519,0.129422
1634886194769,0.129422
1634886195019,0.123015
1634886195269,0.126859
1634886195519,0.124297
1634886195769,0.139674
1634886196019,0.158895
1634886196270,0.135829
1634886196520,0.128141
1634886196770,0.128141
1634886197020,0.128141
1634886197270,0.130704
1634886197520,0.133266
1634886197770,0.131985
1634886198020,0.129422
1634886198270,0.128141
1634886198520,0.128141
1634886198770,0.130704
1634886199020,0.130704
1634886199270,0.131985
1634886199520,0.131985
1634886199770,0.129422
1634886200020,0.128141
1634886200270,0.130704
1634886200520,0.130704
1634886200770,0.128141
1634886201020,0.128141
1634886201270,0.125578
1634886201520,0.126859
1634886201770,0.130704
1634886202020,0.131985
1634886202270,0.130704
1634886202520,0.131985
1634886202770,0.128141
1634886203020,0.128141
1634886203270,0.130704
1634886203520,0.130704
1634886203770,0.131985
1634886204020,0.128141
1634886204270,0.126859
1634886204521,0.126859
1634886204771,0.129422
1634886205021,0.130704
1634886205271,0.131985
1634886205521,0.128141
1634886205771,0.128141
1634886206021,0.126859
1634886206271,0.130704
1634886206521,0.130704
1634886206771,0.131985
1634886207021,0.126859
1634886207271,0.128141
1634886207521,0.126859
1634886207771,0.128141
1634886208021,0.131985
1634886208271,0.129422
1634886208521,0.126859
1634886208771,0.126859
1634886209021,0.129422
1634886209271,0.131985
1634886209521,0.130704
1634886209771,0.126859
1634886210021,0.126859
1634886210271,0.126859
1634886210521,0.130704
1634886210771,0.130704
1634886211021,0.131985
1634886211271,0.126859
1634886211521,0.126859
1634886211771,0.130704
1634886212021,0.131985
1634886212271,0.131985
1634886212521,0.128141
1634886212772,0.125578
1634886213022,0.126859
1634886213272,0.130704
1634886213522,0.130704
1634886213772,0.133266
1634886214022,0.126859
1634886214272,0.128141
1634886214522,0.128141
1634886214772,0.130704
1634886215022,0.131985
1634886215272,0.137111
1634886215522,0.135829
1634886215772,0.135829
1634886216022,0.137111
1634886216272,0.138392
1634886216522,0.135829
1634886216772,0.130704
1634886217022,0.130704
1634886217272,0.128141
1634886217522,0.134548
1634886217772,0.134548
1634886218022,0.128141
1634886218272,0.128141
1634886218522,0.129422
1634886218772,0.131985
1634886219022,0.130704
1634886219272,0.130704
1634886219522,0.126859
1634886219772,0.126859
1634886220022,0.128141
1634886220272,0.134548
1634886220522,0.137111
1634886220772,0.137111
1634886221023,0.131985
1634886221273,0.126859
1634886221523,0.131985
1634886221773,0.133266
1634886222023,0.137111
1634886222273,0.125578
1634886222523,0.130704
1634886222773,0.129422
1634886223023,0.133266
1634886223273,0.134548
1634886223523,0.134548
1634886223773,0.131985
1634886224023,0.129422
1634886224273,0.134548
1634886224523,0.133266
1634886224773,0.134548
1634886225023,0.129422
1634886225273,0.128141
1634886225523,0.126859
1634886225773,0.129422
1634886226023,0.133266
1634886226273,0.130704
1634886226523,0.124297
1634886226773,0.125578
1634886227023,0.125578
1634886227273,0.128141
1634886227523,0.130704
1634886227773,0.126859
1634886228023,0.126859
1634886228273,0.130704
1634886228523,0.131985
1634886228773,0.133266
1634886229023,0.129422
1634886229273,0.129422
1634886229524,0.128141
1634886229774,0.131985
1634886230024,0.131985
1634886230274,0.131985
1634886230524,0.125578
1634886230774,0.129422
1634886231024,0.133266
1634886231274,0.133266
1634886231524,0.134548
1634886231774,0.131985
1634886232024,0.131985
1634886232274,0.130704
1634886232524,0.134548
1634886232774,0.137111
1634886233024,0.148643
1634886233274,0.135829
1634886233524,0.135829
1634886233774,0.137111
1634886234024,0.142236
1634886234274,0.137111
1634886234524,0.139674
1634886234774,0.133266
1634886235024,0.135829
1634886235274,0.134548
1634886235524,0.139674
1634886235774,0.135829
1634886236024,0.137111
1634886236274,0.131985
1634886236524,0.130704
1634886236774,0.133266
1634886237024,0.135829
1634886237274,0.133266
1634886237524,0.128141
1634886237775,0.126859
1634886238025,0.126859
1634886238275,0.129422
1634886238525,0.133266
1634886238775,0.133266
1634886239025,0.129422
1634886239275,0.130704
1634886239525,0.134548
1634886239775,0.133266
1634886240025,0.133266
1634886240275,0.130704
1634886240525,0.131985
1634886240775,0.131985
1634886241025,0.134548
1634886241275,0.133266
1634886241525,0.126859
1634886241775,0.125578
1634886242025,0.126859
1634886242275,0.128141
1634886242525,0.130704
1634886242775,0.129422
1634886243025,0.126859
1634886243275,0.128141
1634886243525,0.129422
1634886243775,0.131985
1634886244025,0.135829
1634886244275,0.130704
1634886244525,0.126859
1634886244775,0.129422
1634886245025,0.130704
1634886245275,0.133266
1634886245525,0.133266
1634886245775,0.138392
1634886246026,0.135829
1634886246276,0.135829
1634886246526,0.137111
1634886246776,0.137111
1634886247026,0.138392
1634886247276,0.135829
1634886247526,0.133266
1634886247776,0.134548
1634886248026,0.140955
1634886248276,0.143518
1634886248526,0.147362
1634886248776,0.144799
1634886249026,0.143518
1634886249276,0.148643
1634886249526,0.149925
1634886249776,0.15505
1634886250026,0.156332
1634886250276,0.157613
1634886250526,0.160176
1634886250776,0.161457
1634886251026,0.158895
1634886251276,0.158895
1634886251526,0.156332
1634886251776,0.165302
1634886252026,0.166583
1634886252276,0.169146
1634886252526,0.16402
1634886252776,0.16402
1634886253026,0.161457
1634886253276,0.162739
1634886253526,0.166583
1634886253776,0.165302
1634886254026,0.165302
1634886254277,0.161457
1634886254527,0.158895
1634886254777,0.166583
1634886255027,0.184523
1634886255277,0.169146
1634886255527,0.167865
1634886255777,0.166583
1634886256027,0.162739
1634886256277,0.161457
1634886256527,0.156332
1634886256777,0.158895
1634886257027,0.156332
1634886257277,0.15505
1634886257527,0.157613
1634886257777,0.169146
1634886258027,0.165302
1634886258277,0.170427
1634886258527,0.166583
1634886258777,0.170427
1634886259027,0.170427
1634886259277,0.175553
1634886259527,0.176834
1634886259777,0.17299
1634886260027,0.167865
1634886260277,0.167865
1634886260527,0.174272
1634886260777,0.171709
1634886261027,0.170427
1634886261277,0.167865
1634886261527,0.170427
1634886261777,0.170427
1634886262027,0.165302
1634886262277,0.169146
1634886262527,0.170427
1634886262778,0.169146
1634886263028,0.170427
1634886263278,0.174272
1634886263528,0.17299
1634886263778,0.171709
1634886264028,0.170427
1634886264278,0.170427
1634886264528,0.169146
1634886264778,0.170427
1634886265028,0.171709
1634886265278,0.166583
1634886265528,0.167865
1634886265778,0.165302
1634886266028,0.167865
1634886266278,0.166583
1634886266528,0.167865
1634886266778,0.160176
1634886267028,0.158895
1634886267278,0.162739
1634886267528,0.160176
1634886267778,0.165302
1634886268028,0.165302
1634886268278,0.175553
1634886268528,0.184523
1634886268778,0.187086
1634886269028,0.184523
1634886269278,0.18196
1634886269528,0.179397
1634886269778,0.178116
1634886270028,0.180679
1634886270278,0.183241
1634886270528,0.18196
1634886270778,0.189648
1634886271029,0.184523
1634886271279,0.183241
1634886271529,0.188367
1634886271779,0.239623
1634886272029,0.213995
1634886272279,0.197337
1634886272529,0.192211
1634886272779,0.187086
1634886273029,0.183241
1634886273279,0.184523
1634886273529,0.180679
1634886273779,0.18196
1634886274029,0.185804
1634886274279,0.187086
1634886274529,0.187086
1634886274779,0.183241
1634886275029,0.18196
1634886275279,0.183241
1634886275529,0.183241
1634886275779,0.187086
1634886276029,0.189648
1634886276279,0.188367
1634886276529,0.187086
1634886276779,0.189648
1634886277029,0.192211
1634886277279,0.189648
1634886277529,0.185804
1634886277779,0.193493
1634886278029,0.19093
1634886278279,0.194774
1634886278529,0.19093
1634886278779,0.18196
1634886279029,0.179397
1634886279280,0.179397
1634886279530,0.180679
1634886279780,0.18196
1634886280030,0.180679
1634886280280,0.179397
1634886280530,0.180679
1634886280780,0.184523
1634886281030,0.194774
1634886281280,0.196055
1634886281530,0.1999
1634886281780,0.192211
1634886282030,0.188367
1634886282280,0.184523
1634886282530,0.19093
1634886282780,0.189648
1634886283030,0.184523
1634886283280,0.188367
1634886283530,0.188367
1634886283780,0.193493
1634886284030,0.196055
1634886284280,0.194774
1634886284530,0.193493
1634886284780,0.194774
1634886285030,0.198618
1634886285280,0.197337
1634886285530,0.198618
1634886285780,0.196055
1634886286030,0.193493
1634886286280,0.197337
1634886286530,0.196055
1634886286780,0.198618
1634886287030,0.202463
1634886287280,0.197337
1634886287531,0.197337
1634886287781,0.1999
1634886288031,0.201181
1634886288281,0.202463
1634886288531,0.201181
1634886288781,0.210151
1634886289031,0.210151
1634886289281,0.206307
1634886289531,0.20887
1634886289781,0.203744
1634886290031,0.201181
1634886290281,0.201181
1634886290531,0.206307
1634886290781,0.205025
1634886291031,0.205025
1634886291281,0.201181
1634886291531,0.1999
1634886291781,0.202463
1634886292031,0.203744
1634886292281,0.203744
1634886292531,0.201181
1634886292781,0.205025
1634886293031,0.205025
1634886293281,0.211432
1634886293531,0.20887
1634886293781,0.20887
1634886294031,0.210151
1634886294281,0.211432
1634886294531,0.215277
1634886294781,0.216558
1634886295031,0.213995
1634886295281,0.212714
1634886295531,0.213995
1634886295781,0.216558
1634886296032,0.222965
1634886296282,0.225528
1634886296532,0.222965
1634886296782,0.222965
1634886297032,0.226809
1634886297282,0.221684
1634886297532,0.226809
1634886297782,0.230654
1634886298032,0.229372
1634886298282,0.231935
1634886298532,0.234498
1634886298782,0.242186
1634886299032,0.253719
1634886299282,0.260126
1634886299532,0.261407
1634886299782,0.262689
1634886300032,0.265252
1634886300282,0.267814
1634886300532,0.261407
1634886300782,0.261407
1634886301032,0.256282
1634886301282,0.255
1634886301532,0.256282
1634886301782,0.260126
1634886302032,0.258844
1634886302282,0.257563
1634886302532,0.255
1634886302782,0.252437
1634886303032,0.256282
1634886303282,0.257563
1634886303532,0.257563
1634886303782,0.256282
1634886304032,0.255
1634886304283,0.255
1634886304533,0.260126
1634886304783,0.260126
1634886305033,0.26397
1634886305283,0.261407
1634886305533,0.255
1634886305783,0.251156
1634886306033,0.260126
1634886306283,0.258844
1634886306533,0.258844
1634886306783,0.261407
1634886307033,0.260126
1634886307283,0.266533
1634886307533,0.26397
1634886307783,0.265252
1634886308033,0.265252
1634886308283,0.265252
1634886308533,0.269096
1634886308783,0.269096
1634886309033,0.270377
1634886309283,0.266533
1634886309533,0.265252
1634886309783,0.265252
1634886310033,0.266533
1634886310283,0.266533
1634886310533,0.269096
1634886310783,0.265252
1634886311033,0.26397
1634886311283,0.267814
1634886311533,0.270377
1634886311783,0.274221
1634886312033,0.28191
1634886312283,0.288317
1634886312534,0.292161
1634886312784,0.294724
1634886313034,0.294724
1634886313284,0.297287
1634886313534,0.294724
1634886313784,0.293443
1634886314034,0.292161
1634886314284,0.294724
1634886314534,0.292161
1634886314784,0.289598
1634886315034,0.283191
1634886315284,0.279347
1634886315534,0.292161
1634886315784,0.276784
1634886316034,0.275503
1634886316284,0.274221
1634886316534,0.267814
1634886316784,0.266533
1634886317034,0.269096
1634886317284,0.269096
1634886317534,0.267814
1634886317784,0.265252
1634886318034,0.26397
1634886318284,0.265252
1634886318534,0.267814
1634886318784,0.266533
1634886319034,0.267814
1634886319284,0.265252
1634886319534,0.26397
1634886319784,0.266533
1634886320034,0.267814
1634886320284,0.267814
1634886320534,0.265252
1634886320785,0.265252
1634886321035,0.26397
1634886321285,0.270377
1634886321535,0.275503
1634886321785,0.278066
1634886322035,0.275503
1634886322285,0.276784
1634886322535,0.28191
1634886322785,0.283191
1634886323035,0.292161
1634886323285,0.287035
1634886323535,0.288317
1634886323785,0.285754
1634886324035,0.288317
1634886324285,0.29088
1634886324535,0.292161
1634886324785,0.287035
1634886325035,0.285754
1634886325285,0.29088
1634886325535,0.296005
1634886325785,0.301131
1634886326035,0.310101
1634886326285,0.320352
1634886326535,0.357513
1634886326785,0.366483
1634886327035,0.375453
1634886327285,0.38186
1634886327535,0.374171
1634886327785,0.357513
1634886328035,0.347262
1634886328285,0.348543
1634886328535,0.349824
1634886328785,0.369046
1634886329035,0.389548
1634886329286,0.413895
1634886329536,0.440804
1634886329786,0.46387
1634886330036,0.47284
1634886330286,0.486935
1634886330536,0.492061
1634886330786,0.531784
1634886331036,0.547161
1634886331286,0.615076
1634886331536,0.649674
1634886331786,0.6548
1634886332036,0.644548
1634886332286,0.649674
1634886332536,0.633016
1634886332786,0.625327
1634886333036,0.612513
1634886333286,0.617639
1634886333536,0.603543
1634886333786,0.60098
1634886334036,0.611232
1634886334286,0.626609
1634886334536,0.613795
1634886334786,0.580478
1634886335036,0.535629
1634886335286,0.533066
1634886335536,0.531784
1634886335786,0.534347
1634886336036,0.544599
1634886336286,0.54588
1634886336536,0.544599
1634886336786,0.553568
1634886337036,0.561257
1634886337286,0.592011
1634886337537,0.606106
1634886337787,0.608669
1634886338037,0.611232
1634886338287,0.60098
1634886338537,0.635579
1634886338787,0.64583
1634886339037,0.649674
1634886339287,0.652237
1634886339537,0.662488
1634886339787,0.679146
1634886340037,1.04974
1634886340287,1.517523
1634886340537,1.977648
1634886340787,2.484004
1634886341037,1.76721
1634886341287,1.271791
1634886341537,0.784657
1634886341787,0.657698
1634886342037,0.646166
1634886342287,0.642322
1634886342537,0.633352
1634886342787,0.63207
1634886343037,0.643603
1634886343287,0.644884
1634886343537,0.634633
1634886343787,0.621819
1634886344037,0.583377
1634886344287,0.594909
1634886344537,0.637196
1634886344787,0.602598
1634886345037,0.626945
1634886345287,0.664105
1634886345537,0.670513
1634886345788,0.674357
1634886346038,0.666668
1634886346288,0.660261
1634886346538,0.660261
1634886346788,0.660261
1634886347038,0.657698
1634886347288,0.651291
1634886347538,0.651291
1634886347788,0.644884
1634886348038,0.642322
1634886348288,0.64104
1634886348538,0.644884
1634886348788,0.648729
1634886349038,0.65001
1634886349288,0.643603
1634886349538,0.644884
1634886349788,0.646166
1634886350038,0.644884
1634886350288,0.644884
1634886350538,0.648729
1634886350788,0.643603
1634886351038,0.64104
1634886351288,0.64104
1634886351538,0.643603
1634886351788,0.643603
1634886352038,0.64104
1634886352288,0.64104
1634886352538,0.638477
1634886352788,0.646166
1634886353038,0.638477
1634886353288,0.638477
1634886353538,0.637196
1634886353788,0.630789
1634886354039,0.629507
1634886354289,0.634633
1634886354539,0.637196
1634886354789,0.634633
1634886355039,0.628226
1634886355289,0.63207
1634886355539,0.625663
1634886355789,0.63207
1634886356039,0.63207
1634886356289,0.630789
1634886356539,0.624382
1634886356789,0.626945
1634886357039,0.63207
1634886357289,0.630789
1634886357539,0.626945
1634886357789,0.625663
1634886358039,0.620538
1634886358289,0.624382
1634886358539,0.630789
1634886358789,0.630789
1634886359039,0.630789
1634886359289,0.620538
1634886359539,0.621819
1634886359789,0.625663
1634886360039,0.629507
1634886360289,0.626945
1634886360539,0.625663
1634886360789,0.647447
1634886361039,0.634633
1634886361289,0.638477
1634886361539,0.626945
1634886361789,0.610286
1634886362039,0.593628
1634886362289,0.602598
1634886362540,0.609005
1634886362790,0.611568
1634886363040,0.614131
1634886363290,0.607724
1634886363540,0.602598
1634886363790,0.600035
1634886364040,0.607724
1634886364290,0.611568
1634886364540,0.610286
1634886364790,0.620538
1634886365040,0.620538
1634886365290,0.589784
1634886365540,0.589784
1634886365790,0.587221
1634886366040,0.610286
1634886366290,0.628226
1634886366540,0.638477
1634886366790,0.637196
1634886367040,0.64104
1634886367290,0.642322
1634886367540,0.65898
1634886367790,0.626945
1634886368040,0.614131
1634886368290,0.610286
1634886368540,0.617975
1634886368790,0.6231
1634886369040,0.616693
1634886369290,0.607724
1634886369540,0.606442
1634886369790,0.611568
1634886370040,0.607724
1634886370290,0.603879
1634886370540,0.601317
1634886370791,0.607724
1634886371041,0.607724
1634886371291,0.609005
1634886371541,0.625663
1634886371791,0.606442
1634886372041,0.600035
1634886372291,0.596191
1634886372541,0.598754
1634886372791,0.597472
1634886373041,0.600035
1634886373291,0.580814
1634886373541,0.592347
1634886373791,0.594909
1634886374041,0.584658
1634886374291,0.561593
1634886374541,0.583377
1634886374791,0.597472
1634886375041,0.598754
1634886375291,0.606442
1634886375541,0.598754
1634886375791,0.607724
1634886376041,0.598754
1634886376291,0.598754
1634886376541,0.605161
1634886376791,0.609005
1634886377041,0.602598
1634886377291,0.612849
1634886377541,0.603879
1634886377791,0.600035
1634886378041,0.602598
1634886378291,0.584658
1634886378541,0.594909
1634886378791,0.584658
1634886379042,0.570563
1634886379292,0.568
1634886379542,0.574407
1634886379792,0.575688
1634886380042,0.566718
1634886380292,0.574407
1634886380542,0.582095
1634886380792,0.57697
1634886381042,0.573126
1634886381292,0.560311
1634886381542,0.560311
1634886381792,0.561593
1634886382042,0.561593
1634886382292,0.565437
1634886382542,0.560311
1634886382792,0.566718
1634886383042,0.564156
1634886383292,0.571844
1634886383542,0.568
1634886383792,0.568
1634886384042,0.543653
1634886384292,0.544935
1634886384542,0.54109
1634886384792,0.537246
1634886385042,0.539809
1634886385292,0.544935
1634886385542,0.546216
1634886385792,0.544935
1634886386042,0.534683
1634886386292,0.537246
1634886386542,0.533402
1634886386792,0.537246
1634886387042,0.539809
1634886387293,0.537246
1634886387543,0.535965
1634886387793,0.533402
1634886388043,0.54109
1634886388293,0.535965
1634886388543,0.533402
1634886388793,0.535965
1634886389043,0.524432
1634886389293,0.526995
1634886389543,0.53212
1634886389793,0.54109
1634886390043,0.54109
1634886390293,0.521869
1634886390543,0.54109
1634886390793,0.555186
1634886391043,0.625663
1634886391293,0.679482
1634886391543,0.737146
1634886391793,0.770462
1634886392043,0.798653
1634886392293,0.826844
1634886392543,0.842221
1634886392793,0.889633
1634886393043,0.920387
1634886393293,0.911417
1634886393543,0.901166
1634886393793,0.874256
1634886394043,0.864005
1634886394293,0.842221
1634886394543,0.835814
1634886394793,0.843503
1634886395043,0.826844
1634886395293,0.808905
1634886395543,0.811467
1634886395794,0.81403
1634886396044,0.796091
1634886396294,0.796091
1634886396544,0.787121
1634886396794,0.788402
1634886397044,0.789684
1634886397294,0.785839
1634886397544,0.774307
1634886397794,0.762774
1634886398044,0.760211
1634886398294,0.761493
1634886398544,0.773025
1634886398794,0.760211
1634886399044,0.766618
1634886399294,0.766618
1634886399544,0.774307
1634886399794,0.762774
1634886400044,0.760211
1634886400294,0.760211
1634886400544,0.738427
1634886400794,0.716643
1634886401044,0.717925
1634886401294,0.715362
1634886401544,0.728176
1634886401794,0.720487
1634886402044,0.719206
1634886402294,0.721769
1634886402544,0.720487
1634886402794,0.719206
1634886403044,0.697422
1634886403294,0.699985
1634886403544,0.705111
1634886403794,0.705111
1634886404045,0.696141
1634886404295,0.703829
1634886404545,0.710236
1634886404795,0.717925
1634886405045,0.730739
1634886405295,0.737146
1634886405545,0.735864
1634886405795,0.733302
1634886406045,0.733302
1634886406295,0.73202
1634886406545,0.726894
1634886406795,0.725613
1634886407045,0.726894
1634886407295,0.719206
1634886407545,0.717925
1634886407795,0.715362
1634886408045,0.712799
1634886408295,0.708955
1634886408545,0.697422
1634886408795,0.701266
1634886409045,0.691015
1634886409295,0.701266
1634886409545,0.703829
1634886409795,0.703829
1634886410045,0.696141
1634886410295,0.682045
1634886410545,0.680764
1634886410795,0.683327
1634886411045,0.644884
1634886411295,0.671794
1634886411545,0.685889
1634886411795,0.701266
1634886412045,0.717925
1634886412296,0.761493
1634886412546,0.807623
1634886412796,0.83197
1634886413046,0.860161
1634886413296,0.890915
1634886413546,0.884508
1634886413796,0.808905
1634886414046,0.783276
1634886414296,0.783276
1634886414546,0.798653
1634886414796,0.799935
1634886415046,0.798653
1634886415296,0.788402
1634886415546,0.783276
1634886415796,0.779432
1634886416046,0.776869
1634886416296,0.770462
1634886416546,0.773025
1634886416796,0.764055
1634886417046,0.764055
1634886417296,0.790965
1634886417546,0.787121
1634886417796,0.769181
1634886418046,0.752523
1634886418296,0.743553
1634886418546,0.746116
1634886418796,0.753804
1634886419046,0.746116
1634886419296,0.743553
1634886419546,0.746116
1634886419796,0.747397
1634886420046,0.748678
1634886420296,0.74996
1634886420546,0.739709
1634886420797,0.73202
1634886421047,0.729457
1634886421297,0.74099
1634886421547,0.734583
1634886421797,0.726894
1634886422047,0.712799
