time,bvp
1648531820045,-213.13
1648531820061,-198.69
1648531820076,-181.16
1648531820092,-161.4
1648531820107,-139.74
1648531820123,-116.46
1648531820139,-92.12
1648531820154,-67.92
1648531820170,-45.49
1648531820186,-26.4
1648531820201,-11.64
1648531820217,-1.31
1648531820232,5.35
1648531820248,9.65
1648531820264,12.9
1648531820279,16.14
1648531820295,19.89
1648531820311,24.19
1648531820326,28.83
1648531820342,33.52
1648531820357,38.06
1648531820373,42.5
1648531820389,47.14
1648531820404,52.43
1648531820420,58.84
1648531820436,66.61
1648531820451,75.57
1648531820467,85.08
1648531820482,94.31
1648531820498,102.49
1648531820514,109.19
1648531820529,114.23
1648531820545,117.46
1648531820561,118.52
1648531820576,116.67
1648531820592,111.01
1648531820607,100.8
1648531820623,85.75
1648531820639,66.27
1648531820654,43.37
1648531820670,18.63
1648531820686,-5.99
1648531820701,-28.18
1648531820717,-45.6
1648531820732,-56.24
1648531820748,-59.02
1648531820764,-54.35
1648531820779,-44.15
1648531820795,-31.44
1648531820811,-19.33
1648531820826,-10.09
1648531820842,-4.54
1648531820857,-2.09
1648531820873,-1.35
1648531820889,-0.88
1648531820904,0.19
1648531820920,1.89
1648531820936,3.65
1648531820951,4.61
1648531820967,3.93
1648531820982,1.02
1648531820998,-4.38
1648531821014,-12.03
1648531821029,-21.23
1648531821045,-30.71
1648531821061,-39.07
1648531821076,-45.07
1648531821092,-48.2
1648531821107,-48.81
1648531821123,-47.95
1648531821139,-46.83
1648531821154,-46.36
1648531821170,-46.75
1648531821186,-47.65
1648531821201,-48.45
1648531821217,-48.77
1648531821232,-48.64
1648531821248,-48.47
1648531821264,-48.81
1648531821279,-50.0
1648531821295,-52.01
1648531821311,-54.38
1648531821326,-56.21
1648531821342,-56.33
1648531821357,-53.5
1648531821373,-46.8
1648531821389,-35.92
1648531821404,-21.44
1648531821420,-4.86
1648531821436,11.79
1648531821451,26.41
1648531821467,37.46
1648531821482,44.2
1648531821498,46.8
1648531821514,46.05
1648531821529,43.02
1648531821545,38.78
1648531821561,34.2
1648531821576,29.98
1648531821592,26.52
1648531821607,23.96
1648531821623,22.1
1648531821639,20.55
1648531821654,18.83
1648531821670,16.53
1648531821686,13.54
1648531821701,9.99
1648531821717,6.17
1648531821732,2.31
1648531821748,-1.54
1648531821764,-5.49
1648531821779,-9.7
1648531821795,-14.14
1648531821811,-18.5
1648531821826,-22.33
1648531821842,-25.14
1648531821857,-26.78
1648531821873,-27.52
1648531821889,-28.06
1648531821904,-29.36
1648531821920,-32.26
1648531821936,-37.11
1648531821951,-43.4
1648531821967,-49.68
1648531821982,-53.79
1648531821998,-53.61
1648531822014,-47.83
1648531822029,-36.74
1648531822045,-22.27
1648531822061,-7.47
1648531822076,4.5
1648531822092,11.5
1648531822107,13.04
1648531822123,10.19
1648531822139,5.1
1648531822154,0.01
1648531822170,-3.43
1648531822186,-4.59
1648531822201,-3.91
1648531822217,-2.56
1648531822232,-2.13
1648531822248,-4.12
1648531822264,-9.48
1648531822279,-18.26
1648531822295,-29.41
1648531822311,-41.13
1648531822326,-51.5
1648531822342,-59.33
1648531822357,-64.77
1648531822373,-69.36
1648531822389,-75.36
1648531822404,-84.6
1648531822420,-97.61
1648531822436,-113.39
1648531822451,-130.22
1648531822467,-146.8
1648531822482,-163.12
1648531822498,-180.35
1648531822514,-199.87
1648531822529,-222.04
1648531822545,-245.53
1648531822561,-267.6
1648531822576,-285.2
1648531822592,-296.08
1648531822607,-299.34
1648531822623,-295.31
1648531822639,-284.79
1648531822654,-268.57
1648531822670,-247.16
1648531822686,-221.17
1648531822701,-191.6
1648531822717,-160.07
1648531822732,-128.49
1648531822748,-98.6
1648531822764,-71.56
1648531822779,-47.7
1648531822795,-26.73
1648531822811,-7.97
1648531822826,9.11
1648531822842,24.66
1648531822857,38.43
1648531822873,49.92
1648531822889,58.73
1648531822904,64.83
1648531822920,68.56
1648531822936,70.47
1648531822951,71.07
1648531822967,70.61
1648531822982,69.07
1648531822998,66.26
1648531823014,62.04
1648531823029,56.52
1648531823045,50.16
1648531823061,43.7
1648531823076,37.97
1648531823092,33.66
1648531823107,31.02
1648531823123,29.75
1648531823139,29.07
1648531823154,27.97
1648531823170,25.63
1648531823186,21.77
1648531823201,16.98
1648531823217,12.65
1648531823232,10.65
1648531823248,12.79
1648531823264,20.14
1648531823279,32.8
1648531823295,49.83
1648531823311,69.64
1648531823326,90.47
1648531823342,110.86
1648531823357,129.81
1648531823373,146.73
1648531823389,161.23
1648531823404,173.05
1648531823420,182.05
1648531823436,188.38
1648531823451,192.72
1648531823467,196.23
1648531823482,200.45
1648531823498,206.87
1648531823514,216.33
1648531823529,228.49
1648531823545,241.59
1648531823561,252.53
1648531823576,257.51
1648531823592,253.09
1648531823607,237.19
1648531823623,209.94
1648531823639,173.93
1648531823654,133.59
1648531823670,94.26
1648531823686,60.81
1648531823701,36.52
1648531823717,22.5
1648531823732,17.68
1648531823748,19.49
1648531823764,24.9
1648531823779,31.3
1648531823795,37.07
1648531823811,41.54
1648531823826,44.53
1648531823842,45.91
1648531823857,45.41
1648531823873,42.94
1648531823889,39.02
1648531823904,34.99
1648531823920,32.74
1648531823936,33.89
1648531823951,38.89
1648531823967,46.6
1648531823982,54.63
1648531823998,60.32
1648531824014,61.81
1648531824029,58.8
1648531824045,52.34
1648531824061,44.17
1648531824076,35.75
1648531824092,27.74
1648531824107,19.97
1648531824123,11.89
1648531824139,3.18
1648531824154,-5.84
1648531824170,-14.3
1648531824186,-21.05
1648531824201,-25.32
1648531824217,-27.02
1648531824232,-26.9
1648531824248,-26.31
1648531824264,-26.69
1648531824279,-29.08
1648531824295,-33.74
1648531824311,-40.18
1648531824326,-47.47
1648531824342,-54.62
1648531824357,-61.03
1648531824373,-66.59
1648531824389,-71.58
1648531824404,-76.42
1648531824420,-81.53
1648531824436,-87.15
1648531824451,-93.4
1648531824467,-100.17
1648531824482,-107.0
1648531824498,-112.87
1648531824514,-116.31
1648531824529,-115.68
1648531824545,-109.84
1648531824561,-98.79
1648531824576,-84.08
1648531824592,-68.46
1648531824607,-55.11
1648531824623,-46.6
1648531824639,-44.08
1648531824654,-47.13
1648531824670,-54.09
1648531824686,-62.94
1648531824701,-72.04
1648531824717,-80.48
1648531824732,-88.07
1648531824748,-95.01
1648531824764,-101.57
1648531824779,-107.9
1648531824795,-113.92
1648531824811,-119.37
1648531824826,-123.79
1648531824842,-126.58
1648531824857,-127.01
1648531824873,-124.43
1648531824889,-118.47
1648531824904,-109.22
1648531824920,-97.29
1648531824936,-83.7
1648531824951,-69.64
1648531824967,-56.31
1648531824982,-44.7
1648531824998,-35.36
1648531825014,-28.33
1648531825029,-23.05
1648531825045,-18.6
1648531825061,-14.02
1648531825076,-8.7
1648531825092,-2.56
1648531825107,4.15
1648531825123,11.21
1648531825139,18.89
1648531825154,27.96
1648531825170,39.38
1648531825186,53.71
1648531825201,70.67
1648531825217,89.21
1648531825232,107.94
1648531825248,125.83
1648531825264,142.56
1648531825279,158.48
1648531825295,174.05
1648531825311,189.27
1648531825326,203.19
1648531825342,214.04
1648531825357,219.64
1648531825373,218.11
1648531825389,208.44
1648531825404,190.84
1648531825420,166.67
1648531825436,138.14
1648531825451,107.86
1648531825467,78.36
1648531825482,51.87
1648531825498,29.97
1648531825514,13.55
1648531825529,2.67
1648531825545,-3.38
1648531825561,-6.02
1648531825576,-7.14
1648531825592,-8.84
1648531825607,-13.1
1648531825623,-21.39
1648531825639,-34.39
1648531825654,-51.78
1648531825670,-72.3
1648531825686,-94.06
1648531825701,-115.08
1648531825717,-133.75
1648531825732,-149.13
1648531825748,-160.89
1648531825764,-169.01
1648531825779,-173.32
1648531825795,-173.37
1648531825811,-168.56
1648531825826,-158.54
1648531825842,-143.59
1648531825857,-124.78
1648531825873,-103.73
1648531825889,-82.35
1648531825904,-62.31
1648531825920,-44.93
1648531825936,-31.06
1648531825951,-21.05
1648531825967,-14.69
1648531825982,-11.15
1648531825998,-8.98
1648531826014,-6.42
1648531826029,-1.93
1648531826045,5.3
1648531826061,15.0
1648531826076,26.06
1648531826092,36.98
1648531826107,46.67
1648531826123,54.82
1648531826139,61.96
1648531826154,68.97
1648531826170,76.57
1648531826186,84.98
1648531826201,94.02
1648531826217,103.32
1648531826232,112.59
1648531826248,121.64
1648531826264,130.13
1648531826279,137.25
1648531826295,141.78
1648531826311,142.42
1648531826326,138.26
1648531826342,129.05
1648531826357,115.24
1648531826373,97.65
1648531826389,77.19
1648531826404,54.66
1648531826420,30.83
1648531826436,6.39
1648531826451,-18.14
1648531826467,-42.43
1648531826482,-66.38
1648531826498,-89.71
1648531826514,-111.7
1648531826529,-130.96
1648531826545,-145.98
1648531826561,-155.74
1648531826576,-160.46
1648531826592,-161.51
1648531826607,-160.58
1648531826623,-158.46
1648531826639,-154.14
1648531826654,-144.94
1648531826670,-127.71
1648531826686,-100.5
1648531826701,-63.87
1648531826717,-21.15
1648531826732,22.44
1648531826748,61.32
1648531826764,91.15
1648531826779,109.73
1648531826795,117.15
1648531826811,115.3
1648531826826,107.05
1648531826842,95.36
1648531826857,82.69
1648531826873,70.76
1648531826889,60.42
1648531826904,51.85
1648531826920,44.68
1648531826936,38.16
1648531826951,31.41
1648531826967,23.69
1648531826982,14.69
1648531826998,4.76
1648531827014,-5.0
1648531827029,-13.05
1648531827045,-17.88
1648531827061,-18.59
1648531827076,-15.31
1648531827092,-9.26
1648531827107,-2.4
1648531827123,3.2
1648531827139,6.01
1648531827154,5.41
1648531827170,1.73
1648531827186,-4.05
1648531827201,-10.71
1648531827217,-17.11
1648531827232,-22.47
1648531827248,-26.39
1648531827264,-28.79
1648531827279,-29.86
1648531827295,-29.89
1648531827311,-29.17
1648531827326,-27.88
1648531827342,-26.01
1648531827357,-23.52
1648531827373,-20.48
1648531827389,-17.34
1648531827404,-15.02
1648531827420,-14.79
1648531827436,-17.83
1648531827451,-24.7
1648531827467,-34.93
1648531827482,-47.02
1648531827498,-58.85
1648531827514,-68.38
1648531827529,-74.34
1648531827545,-76.57
1648531827561,-76.08
1648531827576,-74.42
1648531827592,-73.05
1648531827608,-72.75
1648531827623,-73.38
1648531827639,-73.95
1648531827654,-73.03
1648531827670,-69.21
1648531827686,-61.59
1648531827701,-49.96
1648531827717,-34.89
1648531827733,-17.57
1648531827748,0.46
1648531827764,17.66
1648531827779,32.74
1648531827795,44.93
1648531827811,53.98
1648531827826,60.15
1648531827842,63.94
1648531827858,65.98
1648531827873,66.76
1648531827889,66.61
1648531827904,65.68
1648531827920,64.08
1648531827936,61.91
1648531827951,59.37
1648531827967,56.79
1648531827983,54.65
1648531827998,53.57
1648531828014,54.08
1648531828029,56.15
1648531828045,58.92
1648531828061,60.5
1648531828076,58.44
1648531828092,50.75
1648531828108,36.99
1648531828123,18.63
1648531828139,-1.31
1648531828154,-19.51
1648531828170,-33.66
1648531828186,-43.06
1648531828201,-48.37
1648531828217,-50.58
1648531828233,-50.09
1648531828248,-46.42
1648531828264,-38.81
1648531828279,-27.01
1648531828295,-11.97
1648531828311,4.24
1648531828326,19.32
1648531828342,31.51
1648531828358,40.31
1648531828373,46.44
1648531828389,51.41
1648531828404,56.8
1648531828420,63.77
1648531828436,72.91
1648531828451,84.45
1648531828467,98.31
1648531828483,114.05
1648531828498,130.6
1648531828514,146.0
1648531828529,157.35
1648531828545,161.42
1648531828561,155.78
1648531828576,140.23
1648531828592,117.59
1648531828608,93.14
1648531828623,72.89
1648531828639,61.05
1648531828654,58.25
1648531828670,61.34
1648531828686,65.09
1648531828701,64.73
1648531828717,58.21
1648531828733,46.8
1648531828748,33.99
1648531828764,23.51
1648531828779,17.62
1648531828795,16.58
1648531828811,19.33
1648531828826,24.91
1648531828842,33.2
1648531828858,44.87
1648531828873,60.24
1648531828889,78.14
1648531828904,95.47
1648531828920,107.86
1648531828936,111.35
1648531828951,104.17
1648531828967,87.66
1648531828983,65.8
1648531828998,43.55
1648531829014,24.82
1648531829029,11.12
1648531829045,1.56
1648531829061,-6.17
1648531829076,-14.27
1648531829092,-23.88
1648531829108,-35.0
1648531829123,-46.88
1648531829139,-58.57
1648531829154,-69.16
1648531829170,-77.6
1648531829186,-82.77
1648531829201,-83.77
1648531829217,-80.5
1648531829233,-74.1
1648531829248,-66.8
1648531829264,-61.36
1648531829279,-60.06
1648531829295,-63.91
1648531829311,-72.23
1648531829326,-82.91
1648531829342,-93.08
1648531829358,-99.9
1648531829373,-101.3
1648531829389,-96.51
1648531829404,-86.06
1648531829420,-71.62
1648531829436,-55.39
1648531829451,-39.56
1648531829467,-25.77
1648531829483,-14.87
1648531829498,-6.93
1648531829514,-1.48
1648531829529,2.21
1648531829545,4.74
1648531829561,6.51
1648531829576,7.73
1648531829592,8.59
1648531829608,9.56
1648531829623,11.38
1648531829639,14.87
1648531829654,20.54
1648531829670,28.23
1648531829686,36.93
1648531829701,45.05
1648531829717,51.06
1648531829733,54.08
1648531829748,54.32
1648531829764,52.84
1648531829779,51.03
1648531829795,50.03
1648531829811,50.17
1648531829826,51.01
1648531829842,51.65
1648531829858,51.08
1648531829873,48.44
1648531829889,43.22
1648531829904,35.24
1648531829920,24.79
1648531829936,12.72
1648531829951,0.44
1648531829967,-10.18
1648531829983,-17.31
1648531829998,-19.72
1648531830014,-17.43
1648531830029,-11.96
1648531830045,-6.13
1648531830061,-3.22
1648531830076,-5.78
1648531830092,-14.51
1648531830108,-27.92
1648531830123,-42.66
1648531830139,-55.04
1648531830154,-62.42
1648531830170,-64.3
1648531830186,-62.19
1648531830201,-58.61
1648531830217,-55.71
1648531830233,-54.27
1648531830248,-53.65
1648531830264,-52.48
1648531830279,-49.66
1648531830295,-44.8
1648531830311,-38.28
1648531830326,-30.73
1648531830342,-22.66
1648531830358,-14.41
1648531830373,-6.5
1648531830389,0.03
1648531830404,3.62
1648531830420,2.57
1648531830436,-4.07
1648531830451,-15.84
1648531830467,-30.64
1648531830483,-45.27
1648531830498,-56.57
1648531830514,-62.48
1648531830529,-62.7
1648531830545,-58.52
1648531830561,-51.98
1648531830576,-44.98
1648531830592,-38.66
1648531830608,-33.45
1648531830623,-29.44
1648531830639,-26.87
1648531830654,-26.13
1648531830670,-27.5
1648531830686,-30.61
1648531830701,-34.21
1648531830717,-36.53
1648531830733,-35.9
1648531830748,-31.56
1648531830764,-23.99
1648531830779,-14.73
1648531830795,-5.78
1648531830811,1.2
1648531830826,5.46
1648531830842,7.26
1648531830858,7.7
1648531830873,8.15
1648531830889,9.7
1648531830904,13.01
1648531830920,18.23
1648531830936,25.22
1648531830951,33.44
1648531830967,41.91
1648531830983,48.93
1648531830998,52.29
1648531831014,49.83
1648531831029,40.3
1648531831045,24.02
1648531831061,2.86
1648531831076,-20.55
1648531831092,-43.97
1648531831108,-66.5
1648531831123,-88.62
1648531831139,-111.42
1648531831154,-135.26
1648531831170,-158.91
1648531831186,-179.48
1648531831201,-193.5
1648531831217,-198.25
1648531831233,-193.07
1648531831248,-179.6
1648531831264,-161.32
1648531831279,-142.41
1648531831295,-126.56
1648531831311,-116.06
1648531831326,-111.53
1648531831342,-112.03
1648531831358,-115.48
1648531831373,-119.18
1648531831389,-120.32
1648531831404,-116.35
1648531831420,-105.68
1648531831436,-88.17
1648531831451,-65.37
1648531831467,-40.27
1648531831483,-16.49
1648531831498,3.04
1648531831514,17.25
1648531831529,27.17
1648531831545,35.56
1648531831561,45.67
1648531831576,59.88
1648531831592,78.79
1648531831608,101.22
1648531831623,125.06
1648531831639,148.28
1648531831654,169.64
1648531831670,188.34
1648531831686,203.31
1648531831701,212.63
1648531831717,213.88
1648531831733,205.44
1648531831748,187.76
1648531831764,163.87
1648531831779,138.18
1648531831795,114.44
1648531831811,93.72
1648531831826,74.03
1648531831842,51.94
1648531831858,25.1
1648531831873,-5.74
1648531831889,-36.85
1648531831904,-63.46
1648531831920,-82.37
1648531831936,-93.54
1648531831951,-99.52
1648531831967,-103.53
1648531831983,-107.49
1648531831998,-111.26
1648531832014,-113.13
1648531832029,-111.42
1648531832045,-105.65
1648531832061,-96.85
1648531832076,-86.91
1648531832092,-77.54
1648531832108,-69.48
1648531832123,-62.42
1648531832139,-55.5
1648531832154,-48.0
1648531832170,-39.87
1648531832186,-32.0
1648531832201,-25.97
1648531832217,-23.51
1648531832233,-25.67
1648531832248,-32.13
1648531832264,-40.98
1648531832279,-49.3
1648531832295,-54.23
1648531832311,-54.27
1648531832326,-50.03
1648531832342,-44.01
1648531832358,-39.68
1648531832373,-39.96
1648531832389,-46.12
1648531832404,-57.37
1648531832420,-71.53
1648531832436,-86.11
1648531832451,-99.43
1648531832467,-111.16
1648531832483,-122.17
1648531832498,-133.85
1648531832514,-147.47
1648531832529,-163.71
1648531832545,-182.54
1648531832561,-203.3
1648531832576,-224.59
1648531832592,-244.26
1648531832608,-259.58
1648531832623,-267.68
1648531832639,-266.34
1648531832654,-254.78
1648531832670,-233.87
1648531832686,-205.98
1648531832701,-174.02
1648531832717,-140.56
1648531832733,-107.19
1648531832748,-74.41
1648531832764,-41.96
1648531832779,-9.22
1648531832795,24.44
1648531832811,59.49
1648531832826,96.01
1648531832842,133.42
1648531832858,170.33
1648531832873,204.69
1648531832889,234.37
1648531832904,257.76
1648531832920,274.25
1648531832936,284.21
1648531832951,288.63
1648531832967,288.56
1648531832983,284.83
1648531832998,278.07
1648531833014,268.87
1648531833029,257.93
1648531833045,245.94
1648531833061,233.26
1648531833076,219.77
1648531833092,204.79
1648531833108,187.42
1648531833123,166.86
1648531833139,142.72
1648531833154,115.15
1648531833170,84.92
1648531833186,53.25
1648531833201,21.6
1648531833217,-8.76
1648531833233,-37.14
1648531833248,-63.62
1648531833264,-88.92
1648531833279,-113.79
1648531833295,-138.23
1648531833311,-160.91
1648531833326,-179.22
1648531833342,-189.95
1648531833358,-190.33
1648531833373,-179.03
1648531833389,-156.48
1648531833404,-124.61
1648531833420,-86.18
1648531833436,-44.1
1648531833451,-1.03
1648531833467,40.56
1648531833483,78.3
1648531833498,110.08
1648531833514,134.35
1648531833529,150.73
1648531833545,160.29
1648531833561,165.39
1648531833576,169.04
1648531833592,174.01
1648531833608,182.01
1648531833623,193.37
1648531833639,207.06
1648531833654,221.0
1648531833670,232.56
1648531833686,239.15
1648531833701,238.86
1648531833717,231.04
1648531833733,216.61
1648531833748,197.99
1648531833764,178.52
1648531833779,161.43
1648531833795,148.82
1648531833811,140.97
1648531833826,136.22
1648531833842,131.62
1648531833858,124.19
1648531833873,112.16
1648531833889,95.89
1648531833904,77.93
1648531833920,62.22
1648531833936,52.73
1648531833951,52.13
1648531833967,61.06
1648531833983,78.02
1648531833998,100.11
1648531834014,123.88
1648531834029,146.23
1648531834045,164.74
1648531834061,177.88
1648531834076,185.05
1648531834092,186.46
1648531834108,183.12
1648531834123,176.44
1648531834139,167.63
1648531834154,156.88
1648531834170,143.14
1648531834186,124.78
1648531834201,101.17
1648531834217,74.15
1648531834233,48.43
1648531834248,30.19
1648531834264,24.31
1648531834279,31.69
1648531834295,48.28
1648531834311,66.61
1648531834326,79.04
1648531834342,80.78
1648531834358,71.26
1648531834373,53.12
1648531834389,29.82
1648531834404,3.6
1648531834420,-25.02
1648531834436,-56.17
1648531834451,-88.92
1648531834467,-120.62
1648531834483,-147.61
1648531834498,-166.99
1648531834514,-178.2
1648531834529,-183.23
1648531834545,-185.59
1648531834561,-188.54
1648531834576,-193.57
1648531834592,-199.94
1648531834608,-205.44
1648531834623,-207.72
1648531834639,-205.61
1648531834654,-199.61
1648531834670,-191.62
1648531834686,-183.98
1648531834701,-178.5
1648531834717,-175.75
1648531834733,-175.05
1648531834748,-175.0
1648531834764,-174.12
1648531834779,-171.5
1648531834795,-167.23
1648531834811,-162.32
1648531834826,-158.41
1648531834842,-156.99
1648531834858,-158.76
1648531834873,-163.12
1648531834889,-168.28
1648531834904,-171.77
1648531834920,-171.33
1648531834936,-165.68
1648531834951,-154.9
1648531834967,-140.27
1648531834983,-123.59
1648531834998,-106.47
1648531835014,-89.87
1648531835029,-74.17
1648531835045,-59.43
1648531835061,-45.92
1648531835076,-34.3
1648531835092,-25.53
1648531835108,-20.52
1648531835123,-19.73
1648531835139,-22.86
1648531835154,-28.89
1648531835170,-36.19
1648531835186,-42.77
1648531835201,-46.49
1648531835217,-45.44
1648531835233,-38.42
1648531835248,-25.47
1648531835264,-8.06
1648531835279,11.43
1648531835295,30.59
1648531835311,48.1
1648531835326,64.3
1648531835342,80.84
1648531835358,99.58
1648531835373,121.31
1648531835389,145.12
1648531835404,168.72
1648531835420,189.54
1648531835436,205.92
1648531835451,217.65
1648531835467,225.74
1648531835483,231.51
1648531835498,235.89
1648531835514,239.05
1648531835529,240.57
1648531835545,239.77
1648531835561,236.09
1648531835576,229.12
1648531835592,218.76
1648531835608,205.26
1648531835623,189.26
1648531835639,171.74
1648531835654,153.77
1648531835670,136.12
1648531835686,119.0
1648531835701,102.11
1648531835717,85.03
1648531835733,67.71
1648531835748,50.79
1648531835764,35.38
1648531835779,22.56
1648531835795,12.93
1648531835811,6.37
1648531835826,2.22
1648531835842,-0.38
1648531835858,-2.43
1648531835873,-5.23
1648531835889,-10.61
1648531835904,-20.59
1648531835920,-36.36
1648531835936,-57.06
1648531835951,-79.37
1648531835967,-98.37
1648531835983,-109.6
1648531835998,-111.42
1648531836014,-106.01
1648531836029,-98.56
1648531836045,-95.0
1648531836061,-99.27
1648531836076,-111.89
1648531836092,-130.23
1648531836108,-150.16
1648531836123,-168.01
1648531836139,-181.7
1648531836154,-190.78
1648531836170,-195.81
1648531836186,-197.59
1648531836201,-196.88
1648531836217,-194.4
1648531836233,-191.08
1648531836248,-187.84
1648531836264,-185.22
1648531836279,-183.1
1648531836295,-180.47
1648531836311,-175.63
1648531836326,-166.74
1648531836342,-152.45
1648531836358,-132.48
1648531836373,-107.78
1648531836389,-80.28
1648531836404,-52.38
1648531836420,-26.31
1648531836436,-3.51
1648531836451,15.57
1648531836467,31.34
1648531836483,44.67
1648531836498,56.32
1648531836514,66.6
1648531836529,75.09
1648531836545,80.87
1648531836561,82.9
1648531836576,80.66
1648531836592,74.51
1648531836608,65.75
1648531836623,56.16
1648531836639,47.24
1648531836654,39.61
1648531836670,32.78
1648531836686,25.51
1648531836701,16.58
1648531836717,5.53
1648531836733,-7.13
1648531836748,-20.24
1648531836764,-32.5
1648531836779,-43.04
1648531836795,-51.54
1648531836811,-58.06
1648531836826,-62.76
1648531836842,-65.8
1648531836858,-67.37
1648531836873,-67.88
1648531836889,-67.94
1648531836904,-68.17
1648531836920,-68.96
1648531836936,-70.19
1648531836951,-71.21
1648531836967,-70.96
1648531836983,-68.35
1648531836998,-62.53
1648531837014,-53.1
1648531837029,-40.19
1648531837045,-24.36
1648531837061,-6.41
1648531837076,12.71
1648531837092,32.13
1648531837108,50.98
1648531837123,68.39
1648531837139,83.55
1648531837154,95.84
1648531837170,105.1
1648531837186,111.88
1648531837201,117.39
1648531837217,123.16
1648531837233,130.67
1648531837248,140.85
1648531837264,153.85
1648531837279,168.88
1648531837295,184.24
1648531837311,197.51
1648531837326,206.17
1648531837342,208.46
1648531837358,204.17
1648531837373,194.99
1648531837389,183.69
1648531837404,172.66
1648531837420,162.31
1648531837436,150.61
1648531837451,134.24
1648531837467,110.89
1648531837483,81.21
1648531837498,49.14
1648531837514,20.14
1648531837529,-1.68
1648531837545,-15.53
1648531837561,-24.07
1648531837576,-31.48
1648531837592,-40.96
1648531837608,-52.98
1648531837623,-65.84
1648531837639,-77.17
1648531837654,-85.56
1648531837670,-90.97
1648531837686,-94.18
1648531837701,-95.78
1648531837717,-96.0
1648531837733,-95.01
1648531837748,-93.61
1648531837764,-93.25
1648531837779,-95.25
1648531837795,-99.96
1648531837811,-106.37
1648531837826,-112.7
1648531837842,-117.43
1648531837858,-120.13
1648531837873,-121.37
1648531837889,-122.0
1648531837904,-122.28
1648531837920,-121.67
1648531837936,-119.26
1648531837951,-114.58
1648531837967,-108.09
1648531837983,-101.08
1648531837998,-95.39
1648531838014,-92.67
1648531838029,-93.94
1648531838045,-98.97
1648531838061,-105.7
1648531838076,-110.55
1648531838092,-109.63
1648531838108,-100.29
1648531838123,-82.72
1648531838139,-60.29
1648531838154,-38.11
1648531838170,-20.56
1648531838186,-9.28
1648531838201,-2.4
1648531838217,3.96
1648531838233,13.18
1648531838248,26.11
1648531838264,40.66
1648531838279,53.43
1648531838295,62.14
1648531838311,67.27
1648531838326,71.94
1648531838342,80.34
1648531838358,95.35
1648531838373,117.16
1648531838389,143.2
1648531838404,169.42
1648531838420,191.97
1648531838436,208.61
1648531838451,218.98
1648531838467,223.86
1648531838483,224.13
1648531838498,219.96
1648531838514,210.79
1648531838529,196.06
1648531838545,176.1
1648531838561,152.48
1648531838576,127.95
1648531838592,105.43
1648531838608,87.03
1648531838623,73.43
1648531838639,63.88
1648531838654,57.01
1648531838670,51.76
1648531838686,47.99
1648531838701,46.24
1648531838717,46.9
1648531838733,49.14
1648531838748,50.37
1648531838764,46.73
1648531838779,34.51
1648531838795,12.01
1648531838811,-19.19
1648531838826,-54.39
1648531838842,-87.22
1648531838858,-111.76
1648531838873,-124.48
1648531838889,-124.85
1648531838904,-114.95
1648531838920,-98.22
1648531838936,-78.31
1648531838951,-58.53
1648531838967,-41.67
1648531838983,-30.08
1648531838998,-25.33
1648531839014,-27.77
1648531839029,-36.12
1648531839045,-47.7
1648531839061,-59.44
1648531839076,-69.09
1648531839092,-76.1
1648531839108,-81.62
1648531839123,-87.83
1648531839139,-96.72
1648531839154,-109.03
1648531839170,-123.69
1648531839186,-137.92
1648531839201,-148.02
1648531839217,-150.66
1648531839233,-144.01
1648531839248,-128.57
1648531839264,-107.12
1648531839279,-83.77
1648531839295,-62.64
1648531839311,-46.66
1648531839326,-37.11
1648531839342,-33.54
1648531839358,-34.65
1648531839373,-38.92
1648531839389,-44.98
1648531839404,-51.86
1648531839420,-59.14
1648531839436,-66.88
1648531839451,-75.57
1648531839467,-85.62
1648531839483,-96.81
1648531839498,-107.99
1648531839514,-117.27
1648531839529,-122.76
1648531839545,-123.38
1648531839561,-119.34
1648531839576,-111.87
1648531839592,-102.59
1648531839608,-92.85
1648531839623,-83.57
1648531839639,-75.58
1648531839654,-69.96
1648531839670,-68.15
1648531839686,-71.55
1648531839701,-80.79
1648531839717,-95.24
1648531839733,-112.96
1648531839748,-131.19
1648531839764,-147.2
1648531839779,-158.98
1648531839795,-165.58
1648531839811,-167.18
1648531839826,-164.89
1648531839842,-160.1
1648531839858,-153.96
1648531839873,-147.07
1648531839889,-139.24
1648531839904,-129.72
1648531839920,-117.8
1648531839936,-103.13
1648531839951,-86.16
1648531839967,-68.03
1648531839983,-50.28
1648531839998,-34.33
1648531840014,-21.2
1648531840029,-11.22
1648531840045,-4.2
1648531840061,0.57
1648531840076,4.18
1648531840092,8.0
1648531840108,13.42
1648531840123,21.6
1648531840139,33.06
1648531840154,47.36
1648531840170,63.19
1648531840186,78.64
1648531840201,91.76
1648531840217,101.1
1648531840233,105.98
1648531840248,106.52
1648531840264,103.33
1648531840279,97.25
1648531840295,89.1
1648531840311,79.66
1648531840326,69.66
1648531840342,59.91
1648531840358,51.18
1648531840373,44.08
1648531840389,38.93
1648531840404,35.72
1648531840420,34.12
1648531840436,33.64
1648531840451,33.75
1648531840467,33.96
1648531840483,33.94
1648531840498,33.5
1648531840514,32.65
1648531840529,31.58
1648531840545,30.64
1648531840561,30.1
1648531840576,30.03
1648531840592,30.04
1648531840608,29.23
1648531840623,26.45
1648531840639,20.62
1648531840654,11.35
1648531840670,-0.69
1648531840686,-13.61
1648531840701,-24.63
1648531840717,-30.75
1648531840733,-29.64
1648531840748,-20.4
1648531840764,-3.88
1648531840779,17.48
